system,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,compilation_sec,execution_sec,runtime_source,included_in_plot,exclusion_reason
Snowflake,182,182,2026-08-12T17:28:57Z,98700378757,1,Single-symbol summary,20.016,19.419,0.525,runner result (end-to-end); compilation/execution retained,True,
Snowflake,183,183,2026-08-12T17:38:57Z,99259158207,1,Single-symbol summary,22.324,21.688,0.566,runner result (end-to-end); compilation/execution retained,True,
Snowflake,184,184,2026-08-12T17:48:57Z,99801890611,1,Single-symbol summary,21.414,20.686,0.617,runner result (end-to-end); compilation/execution retained,True,
ClickHouse Cloud,2,2,2026-08-08T07:05:59Z,724786266,2,Watchlist summary,0.005,,,clickhouse-client --time,True,
ClickHouse Cloud,3,3,2026-08-08T07:15:59Z,1370669828,2,Watchlist summary,0.007,,,clickhouse-client --time,True,
ClickHouse Cloud,4,4,2026-08-08T07:25:59Z,1975682003,2,Watchlist summary,0.033,,,clickhouse-client --time,True,
ClickHouse Cloud,5,5,2026-08-08T07:35:59Z,2574084882,2,Watchlist summary,0.01,,,clickhouse-client --time,True,
ClickHouse Cloud,6,6,2026-08-08T07:45:59Z,3146910669,2,Watchlist summary,0.01,,,clickhouse-client --time,True,
ClickHouse Cloud,7,7,2026-08-08T07:55:59Z,3738865972,2,Watchlist summary,0.009,,,clickhouse-client --time,True,
ClickHouse Cloud,8,8,2026-08-08T08:05:59Z,4293755746,2,Watchlist summary,0.01,,,clickhouse-client --time,True,
ClickHouse Cloud,9,9,2026-08-08T08:15:59Z,4891042750,2,Watchlist summary,0.008,,,clickhouse-client --time,True,
ClickHouse Cloud,10,10,2026-08-08T08:25:59Z,5469535309,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,11,11,2026-08-08T08:35:59Z,6010532017,2,Watchlist summary,0.009,,,clickhouse-client --time,True,
ClickHouse Cloud,12,12,2026-08-08T08:45:59Z,6539371357,2,Watchlist summary,0.01,,,clickhouse-client --time,True,
ClickHouse Cloud,13,13,2026-08-08T08:55:59Z,7146131616,2,Watchlist summary,0.009,,,clickhouse-client --time,True,
ClickHouse Cloud,14,14,2026-08-08T09:05:59Z,7727462172,2,Watchlist summary,0.009,,,clickhouse-client --time,True,
ClickHouse Cloud,15,15,2026-08-08T09:15:59Z,8305203448,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,16,16,2026-08-08T09:25:59Z,8807164173,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,17,17,2026-08-08T09:35:59Z,9395201523,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,18,18,2026-08-08T09:45:59Z,9911918805,2,Watchlist summary,0.01,,,clickhouse-client --time,True,
ClickHouse Cloud,19,19,2026-08-08T09:55:59Z,10448957290,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,20,20,2026-08-08T10:05:59Z,10999409964,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,21,21,2026-08-08T10:15:59Z,11495758638,2,Watchlist summary,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,22,22,2026-08-08T10:25:59Z,12058435469,2,Watchlist summary,0.01,,,clickhouse-client --time,True,
ClickHouse Cloud,23,23,2026-08-08T10:35:59Z,12574526062,2,Watchlist summary,0.01,,,clickhouse-client --time,True,
ClickHouse Cloud,24,24,2026-08-08T10:45:59Z,13130688854,2,Watchlist summary,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,25,25,2026-08-08T10:55:59Z,13690901348,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,26,26,2026-08-08T11:05:59Z,14280804947,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,27,27,2026-08-08T11:15:59Z,14876856126,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,28,28,2026-08-08T11:25:59Z,15470256866,2,Watchlist summary,0.08,,,clickhouse-client --time,True,
ClickHouse Cloud,29,29,2026-08-08T11:35:59Z,16058779354,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,30,30,2026-08-08T11:45:59Z,16604006353,2,Watchlist summary,0.01,,,clickhouse-client --time,True,
ClickHouse Cloud,31,31,2026-08-08T11:55:59Z,17204550973,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,2,Watchlist summary,0.01,,,clickhouse-client --time,True,
ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,2,Watchlist summary,0.104,,,clickhouse-client --time,True,
ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,2,Watchlist summary,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,2,Watchlist summary,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,2,Watchlist summary,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,2,Watchlist summary,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,2,Watchlist summary,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,2,Watchlist summary,0.09,,,clickhouse-client --time,True,
ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,2,Watchlist summary,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,2,Watchlist summary,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,2,Watchlist summary,0.025,,,clickhouse-client --time,True,
ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,2,Watchlist summary,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,2,Watchlist summary,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,2,Watchlist summary,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,2,Watchlist summary,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,2,Watchlist summary,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,2,Watchlist summary,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,2,Watchlist summary,0.043,,,clickhouse-client --time,True,
ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,141,141,2026-08-09T06:15:59Z,73987325693,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,142,142,2026-08-09T06:25:59Z,74486757162,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,143,143,2026-08-09T06:35:59Z,74995355831,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,144,144,2026-08-09T06:45:59Z,75466940903,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,145,145,2026-08-09T06:55:59Z,75964855518,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,146,146,2026-08-09T07:05:59Z,76430868234,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,147,147,2026-08-09T07:15:59Z,76885010641,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,148,148,2026-08-09T07:25:59Z,77350951993,2,Watchlist summary,0.011,,,clickhouse-client --time,True,
ClickHouse Cloud,149,149,2026-08-09T07:35:59Z,77850423857,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,150,150,2026-08-09T07:45:59Z,78316136469,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,151,151,2026-08-09T07:55:59Z,78743691693,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,152,152,2026-08-09T08:05:59Z,79106273696,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,153,153,2026-08-09T08:15:59Z,79558355522,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,154,154,2026-08-09T08:25:59Z,80034599414,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,155,155,2026-08-09T08:35:59Z,80503603294,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,156,156,2026-08-09T08:45:59Z,80949316423,2,Watchlist summary,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,157,157,2026-08-09T08:55:59Z,81360968914,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,158,158,2026-08-09T09:05:59Z,81786894322,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,159,159,2026-08-09T09:15:59Z,82193904360,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,160,160,2026-08-09T09:25:59Z,82614022776,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,161,161,2026-08-09T09:35:59Z,83038964951,2,Watchlist summary,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,162,162,2026-08-09T09:45:59Z,83491097777,2,Watchlist summary,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,163,163,2026-08-09T09:55:59Z,83949333223,2,Watchlist summary,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,164,164,2026-08-09T10:05:59Z,84454230067,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,165,165,2026-08-09T10:15:59Z,84942338016,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,166,166,2026-08-09T10:25:59Z,85486320046,2,Watchlist summary,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,167,167,2026-08-09T10:35:59Z,86027059928,2,Watchlist summary,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,168,168,2026-08-09T10:45:59Z,86536377584,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,169,169,2026-08-09T10:55:59Z,87060073492,2,Watchlist summary,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,170,170,2026-08-09T11:05:59Z,87633622969,2,Watchlist summary,0.015,,,clickhouse-client --time,True,
ClickHouse Cloud,171,171,2026-08-09T11:15:59Z,88183458683,2,Watchlist summary,0.018,,,clickhouse-client --time,True,
ClickHouse Cloud,172,172,2026-08-09T11:25:59Z,88722660479,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,173,173,2026-08-09T11:35:59Z,89252600968,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,174,174,2026-08-09T11:45:59Z,89771307204,2,Watchlist summary,0.014,,,clickhouse-client --time,True,
ClickHouse Cloud,175,175,2026-08-09T11:55:59Z,90310361990,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,176,176,2026-08-09T12:05:59Z,90786625328,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,177,177,2026-08-09T12:15:59Z,91318721092,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,178,178,2026-08-09T12:25:59Z,91841644344,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,179,179,2026-08-09T12:35:59Z,92330582028,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,180,180,2026-08-09T12:45:59Z,92808126794,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,181,181,2026-08-09T12:55:59Z,93292685867,2,Watchlist summary,0.012,,,clickhouse-client --time,True,
ClickHouse Cloud,182,182,2026-08-09T13:05:59Z,93798216437,2,Watchlist summary,0.016,,,clickhouse-client --time,True,
ClickHouse Cloud,183,183,2026-08-09T13:15:59Z,94324820860,2,Watchlist summary,0.017,,,clickhouse-client --time,True,
ClickHouse Cloud,184,184,2026-08-09T13:25:59Z,94869720583,2,Watchlist summary,0.02,,,clickhouse-client --time,True,
ClickHouse Cloud,185,185,2026-08-09T13:35:59Z,95368092163,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,186,186,2026-08-09T13:45:59Z,95854521730,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,187,187,2026-08-09T13:55:59Z,96363475717,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,188,188,2026-08-09T14:05:59Z,96870245467,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,189,189,2026-08-09T14:15:59Z,97440595296,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,190,190,2026-08-09T14:25:59Z,97990299109,2,Watchlist summary,0.019,,,clickhouse-client --time,True,
ClickHouse Cloud,191,191,2026-08-09T14:35:59Z,98531195718,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,192,192,2026-08-09T14:45:59Z,99080355059,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
ClickHouse Cloud,193,193,2026-08-09T14:55:59Z,99566521565,2,Watchlist summary,0.013,,,clickhouse-client --time,True,
Snowflake,2,2,2026-08-11T11:28:57Z,532996784,2,Watchlist summary,0.282,0.198,0.084,runner result (end-to-end); compilation/execution retained,True,
Snowflake,3,3,2026-08-11T11:38:57Z,1108625165,2,Watchlist summary,0.515,0.424,0.091,runner result (end-to-end); compilation/execution retained,True,
Snowflake,4,4,2026-08-11T11:48:57Z,1658912507,2,Watchlist summary,0.754,0.667,0.087,runner result (end-to-end); compilation/execution retained,True,
Snowflake,5,5,2026-08-11T11:58:57Z,2217147353,2,Watchlist summary,0.948,0.839,0.109,runner result (end-to-end); compilation/execution retained,True,
Snowflake,6,6,2026-08-11T12:08:57Z,2786291244,2,Watchlist summary,0.964,0.89,0.074,runner result (end-to-end); compilation/execution retained,True,
Snowflake,7,7,2026-08-11T12:18:57Z,3343738155,2,Watchlist summary,1.206,1.119,0.087,runner result (end-to-end); compilation/execution retained,True,
Snowflake,8,8,2026-08-11T12:28:57Z,3899391577,2,Watchlist summary,1.481,1.214,0.267,runner result (end-to-end); compilation/execution retained,True,
Snowflake,9,9,2026-08-11T12:38:57Z,4448004794,2,Watchlist summary,1.868,1.787,0.081,runner result (end-to-end); compilation/execution retained,True,
Snowflake,10,10,2026-08-11T12:48:57Z,5002254267,2,Watchlist summary,1.753,1.606,0.147,runner result (end-to-end); compilation/execution retained,True,
Snowflake,11,11,2026-08-11T12:58:57Z,5553730140,2,Watchlist summary,1.87,1.778,0.092,runner result (end-to-end); compilation/execution retained,True,
Snowflake,12,12,2026-08-11T13:08:57Z,6107183801,2,Watchlist summary,2.167,1.965,0.202,runner result (end-to-end); compilation/execution retained,True,
Snowflake,13,13,2026-08-11T13:18:57Z,6662885451,2,Watchlist summary,2.487,2.404,0.083,runner result (end-to-end); compilation/execution retained,True,
Snowflake,14,14,2026-08-11T13:28:57Z,7220407062,2,Watchlist summary,2.172,2.072,0.1,runner result (end-to-end); compilation/execution retained,True,
Snowflake,15,15,2026-08-11T13:38:57Z,7772453021,2,Watchlist summary,2.99,2.78,0.21,runner result (end-to-end); compilation/execution retained,True,
Snowflake,16,16,2026-08-11T13:48:57Z,8327660844,2,Watchlist summary,0.532,0.34,0.192,runner result (end-to-end); compilation/execution retained,True,
Snowflake,17,17,2026-08-11T13:58:57Z,8869790384,2,Watchlist summary,0.515,0.441,0.074,runner result (end-to-end); compilation/execution retained,True,
Snowflake,18,18,2026-08-11T14:08:57Z,9416167217,2,Watchlist summary,0.887,0.737,0.15,runner result (end-to-end); compilation/execution retained,True,
Snowflake,19,19,2026-08-11T14:18:57Z,9966828956,2,Watchlist summary,0.971,0.885,0.086,runner result (end-to-end); compilation/execution retained,True,
Snowflake,20,20,2026-08-11T14:28:57Z,10515573711,2,Watchlist summary,1.029,0.88,0.149,runner result (end-to-end); compilation/execution retained,True,
