SERVICE_TYPE,START_TIME,END_TIME,ENTITY_ID,ENTITY_TYPE,NAME,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,CREDITS_USED_COMPUTE,CREDITS_USED_CLOUD_SERVICES,CREDITS_USED,BYTES,ROWS,FILES,PIPE_ID,PIPE_NAME,PIPE_SCHEMA_ID,PIPE_SCHEMA,PIPE_CATALOG_ID,PIPE_CATALOG,IS_AUTOINGEST_ENABLED,NOTIFICATION_CHANNEL_NAME,PIPE_OWNER,DEFINITION,CREATED,LAST_ALTERED,COMMENT,PATTERN,DELETED,OWNER_ROLE_TYPE,IS_SNOWFLAKE_MANAGED
SNOWPIPE_STREAMING,2026-08-08 10:00:00.000 -0700,2026-08-08 11:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.511297974,0.000000000,0.511297974,148374338077,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
SNOWPIPE_STREAMING,2026-08-08 11:00:00.000 -0700,2026-08-08 12:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.511602463,0.000000000,0.511602463,148462699708,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
SNOWPIPE_STREAMING,2026-08-08 12:00:00.000 -0700,2026-08-08 13:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.510977546,0.000000000,0.510977546,148281355324,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
SNOWPIPE_STREAMING,2026-08-08 13:00:00.000 -0700,2026-08-08 14:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.511605914,0.000000000,0.511605914,148463700345,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
SNOWPIPE_STREAMING,2026-08-08 14:00:00.000 -0700,2026-08-08 15:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.510926947,0.000000000,0.510926947,148266671099,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
SNOWPIPE_STREAMING,2026-08-08 15:00:00.000 -0700,2026-08-08 16:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.511741098,0.000000000,0.511741098,148502930367,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
SNOWPIPE_STREAMING,2026-08-08 16:00:00.000 -0700,2026-08-08 17:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.512387332,0.000000000,0.512387332,148690462100,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
SNOWPIPE_STREAMING,2026-08-08 17:00:00.000 -0700,2026-08-08 18:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.511265058,0.000000000,0.511265058,148364787739,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
SNOWPIPE_STREAMING,2026-08-08 18:00:00.000 -0700,2026-08-08 19:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.421696069,0.000000000,0.421696069,122372625140,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
SNOWPIPE_STREAMING,2026-08-08 19:00:00.000 -0700,2026-08-08 20:00:00.000 -0700,253,PIPE,QUOTES_IT_PIPE,41,BENCH2COST,861,STOCKHOUSE_T2_RUN12,0.012707141,0.000000000,0.012707141,3687504237,,,253,QUOTES_IT_PIPE,861,STOCKHOUSE_T2_RUN12,41,BENCH2COST,YES,,ACCOUNTADMIN,"COPY INTO QUOTES_IT (sym, bx, bp, bs, ax, ap, ""AS"", c, i, t, q, z) FROM ( SELECT $1:sym::VARCHAR, $1:bx::NUMBER(3,0), $1:bp::FLOAT, $1:bs::NUMBER(20,0), $1:ax::NUMBER(3,0), $1:ap::FLOAT, $1:""as""::NUMBER(20,0), $1:c::NUMBER(3,0), $1:i::ARRAY, $1:t::NUMBER(20,0), $1:q::NUMBER(20,0), $1:z::NUMBER(3,0) FROM TABLE(DATA_SOURCE(TYPE => 'STREAMING')) )",2026-08-07 08:04:32.887 -0700,2026-08-07 08:04:32.887 -0700,,,,ROLE,FALSE
