wrote profile.json
108289 tasks across 8 channels -> BENCH2COST.STOCKHOUSE_T2_RUN8 via pipe QUOTES_IT_PIPE
2026-07-20T12:14:43Z | INFO | core (219) | thread_unknown | Logger initialized with level: INFO, target: stdout
2026-07-20T12:14:49Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/7.ndjson, upload_size=357444,  elapsed=39.560755ms
2026-07-20T12:14:49Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/8.ndjson, upload_size=194980,  elapsed=33.303828ms
2026-07-20T12:14:49Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/8.ndjson, upload_size=323594,  elapsed=33.299275ms
2026-07-20T12:14:49Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/8.ndjson, upload_size=514249,  elapsed=30.09541ms
2026-07-20T12:14:49Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/8.ndjson, upload_size=428296,  elapsed=33.692737ms
2026-07-20T12:14:49Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/8.ndjson, upload_size=528805,  elapsed=44.098809ms
2026-07-20T12:14:49Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/8.ndjson, upload_size=738617,  elapsed=32.49304ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/8.ndjson, upload_size=823913,  elapsed=38.606387ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/8.ndjson, upload_size=747320,  elapsed=42.66347ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/9.ndjson, upload_size=866667,  elapsed=32.834417ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/9.ndjson, upload_size=667100,  elapsed=30.67267ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/9.ndjson, upload_size=693850,  elapsed=35.786007ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/9.ndjson, upload_size=810175,  elapsed=34.147933ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/9.ndjson, upload_size=433305,  elapsed=30.0946ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/9.ndjson, upload_size=613616,  elapsed=43.899918ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/9.ndjson, upload_size=344910,  elapsed=33.358873ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/9.ndjson, upload_size=421018,  elapsed=31.564742ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/10.ndjson, upload_size=129693,  elapsed=39.689423ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/10.ndjson, upload_size=414631,  elapsed=45.498401ms
2026-07-20T12:14:50Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/10.ndjson, upload_size=453149,  elapsed=38.913726ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/10.ndjson, upload_size=381675,  elapsed=39.1305ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/10.ndjson, upload_size=658200,  elapsed=33.131552ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/10.ndjson, upload_size=796307,  elapsed=35.648963ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/10.ndjson, upload_size=834740,  elapsed=37.121481ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/10.ndjson, upload_size=782735,  elapsed=36.603472ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/11.ndjson, upload_size=838712,  elapsed=56.866718ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/11.ndjson, upload_size=751971,  elapsed=46.454506ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/11.ndjson, upload_size=667721,  elapsed=37.63175ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/11.ndjson, upload_size=784802,  elapsed=39.244768ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/11.ndjson, upload_size=484667,  elapsed=32.633193ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/11.ndjson, upload_size=322034,  elapsed=31.763445ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/11.ndjson, upload_size=371991,  elapsed=29.38794ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/11.ndjson, upload_size=375640,  elapsed=32.425302ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/12.ndjson, upload_size=190678,  elapsed=35.509026ms
2026-07-20T12:14:51Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/12.ndjson, upload_size=108331,  elapsed=34.54388ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/12.ndjson, upload_size=238032,  elapsed=36.533241ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/12.ndjson, upload_size=271757,  elapsed=30.189199ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/12.ndjson, upload_size=447518,  elapsed=41.044074ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/12.ndjson, upload_size=388545,  elapsed=32.134454ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/13.ndjson, upload_size=534389,  elapsed=41.499323ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/12.ndjson, upload_size=876257,  elapsed=42.531065ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/13.ndjson, upload_size=888249,  elapsed=39.064076ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/12.ndjson, upload_size=864807,  elapsed=42.226484ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/13.ndjson, upload_size=849452,  elapsed=38.357049ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/13.ndjson, upload_size=864466,  elapsed=34.961761ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/13.ndjson, upload_size=766215,  elapsed=32.790202ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/13.ndjson, upload_size=714435,  elapsed=44.067615ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/14.ndjson, upload_size=609829,  elapsed=39.247712ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/13.ndjson, upload_size=256273,  elapsed=34.02835ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/14.ndjson, upload_size=155126,  elapsed=32.956357ms
2026-07-20T12:14:52Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/13.ndjson, upload_size=212786,  elapsed=28.615653ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/14.ndjson, upload_size=150590,  elapsed=28.02099ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/15.ndjson, upload_size=177281,  elapsed=34.417911ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/15.ndjson, upload_size=593569,  elapsed=37.019842ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/14.ndjson, upload_size=533003,  elapsed=38.473648ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/14.ndjson, upload_size=547797,  elapsed=38.236682ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/14.ndjson, upload_size=653055,  elapsed=39.996429ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/14.ndjson, upload_size=703935,  elapsed=39.806561ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/14.ndjson, upload_size=846855,  elapsed=38.420186ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/15.ndjson, upload_size=854025,  elapsed=32.808234ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/16.ndjson, upload_size=541813,  elapsed=36.962739ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/15.ndjson, upload_size=614338,  elapsed=43.635214ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/16.ndjson, upload_size=897707,  elapsed=109.555196ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/15.ndjson, upload_size=620440,  elapsed=34.995696ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/15.ndjson, upload_size=271951,  elapsed=29.599457ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/15.ndjson, upload_size=496435,  elapsed=37.974235ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/17.ndjson, upload_size=95446,  elapsed=34.034251ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/16.ndjson, upload_size=145462,  elapsed=34.241317ms
2026-07-20T12:14:53Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/15.ndjson, upload_size=444087,  elapsed=100.281803ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/16.ndjson, upload_size=78424,  elapsed=32.935503ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/16.ndjson, upload_size=110858,  elapsed=30.764523ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/16.ndjson, upload_size=322518,  elapsed=34.888139ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/17.ndjson, upload_size=416229,  elapsed=31.769836ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/18.ndjson, upload_size=439906,  elapsed=52.550193ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/17.ndjson, upload_size=777039,  elapsed=36.19953ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/16.ndjson, upload_size=904051,  elapsed=46.375586ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/17.ndjson, upload_size=870717,  elapsed=41.77557ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/17.ndjson, upload_size=869308,  elapsed=38.562124ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/16.ndjson, upload_size=857537,  elapsed=47.731531ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/17.ndjson, upload_size=847706,  elapsed=38.687452ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/18.ndjson, upload_size=407670,  elapsed=33.617374ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/19.ndjson, upload_size=643427,  elapsed=43.132736ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/18.ndjson, upload_size=736150,  elapsed=42.042893ms
2026-07-20T12:14:54Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/17.ndjson, upload_size=208810,  elapsed=32.607279ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/18.ndjson, upload_size=173208,  elapsed=32.768893ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/17.ndjson, upload_size=217429,  elapsed=30.453363ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/18.ndjson, upload_size=184679,  elapsed=26.618302ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/19.ndjson, upload_size=272018,  elapsed=35.665428ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/20.ndjson, upload_size=197317,  elapsed=36.130018ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/18.ndjson, upload_size=622921,  elapsed=41.958802ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/19.ndjson, upload_size=620670,  elapsed=37.169897ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/18.ndjson, upload_size=384311,  elapsed=36.711621ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/19.ndjson, upload_size=598859,  elapsed=32.425058ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/18.ndjson, upload_size=856212,  elapsed=37.478489ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/19.ndjson, upload_size=893786,  elapsed=37.93438ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F0/2026/7/20/13/GMP-Y5OjBGY/20.ndjson, upload_size=904481,  elapsed=41.303707ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/4B/2026/7/20/13/GMP-Y5OjBGo/21.ndjson, upload_size=849730,  elapsed=44.910897ms
2026-07-20T12:14:55Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/19.ndjson, upload_size=525487,  elapsed=36.86309ms
2026-07-20T12:14:56Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/20.ndjson, upload_size=490297,  elapsed=38.977783ms
2026-07-20T12:14:56Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/19.ndjson, upload_size=296386,  elapsed=29.007578ms
2026-07-20T12:14:56Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/00/2026/7/20/13/GMP-Y5OjBGg/19.ndjson, upload_size=764149,  elapsed=38.593414ms
2026-07-20T12:14:56Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/20.ndjson, upload_size=578142,  elapsed=30.151083ms
2026-07-20T12:14:56Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/F4/2026/7/20/13/GMP-Y5OjBGk/20.ndjson, upload_size=224372,  elapsed=30.679812ms
2026-07-20T12:14:56Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C5/2026/7/20/13/GMP-Y5OTwiI/20.ndjson, upload_size=268530,  elapsed=29.421024ms
2026-07-20T12:14:56Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/8B/2026/7/20/13/GMP-Y5OjBGc/21.ndjson, upload_size=313228,  elapsed=39.103616ms
2026-07-20T12:14:56Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/56/2026/7/20/13/GMP-Y5OjBGU/20.ndjson, upload_size=513543,  elapsed=32.13781ms
2026-07-20T12:14:56Z | INFO | core::prod::storage::aws (121) | sf | FileUploader: uploaded file to s3. file_name=k6gs1000-s/streamingrowset/simplettl/C8/2026/7/20/13/GMP-Y5OTwiE/21.ndjson, upload_size=202515,  elapsed=31.199514ms
