provider,base_table_rows,display_lag_minutes
snowflake,76982870985.02411,1.1503508519419923
snowflake,77034110847.08913,1.1501859575038211
snowflake,77085350709.15416,1.151939182521995
snowflake,77136590571.2192,1.1547581708016514
snowflake,77187830433.28423,1.1552334608191284
snowflake,77239070295.34924,1.1539252831087552
snowflake,77290310157.41428,1.1524239240363314
snowflake,77341550019.47931,1.153334051035885
snowflake,77392789881.54434,1.1528310917197722
snowflake,77444029743.60938,1.1499694362678232
snowflake,77495269605.6744,1.1474913097786992
snowflake,77546509467.73943,1.148228668952291
snowflake,77597749329.80446,1.1475292813243567
snowflake,77648989191.86949,1.144956256254575
snowflake,77700229053.93451,1.1416798189843
snowflake,77751468915.99954,1.141762436910649
snowflake,77802708778.06458,1.1414928981941905
snowflake,77853948640.12961,1.1407496690593801
snowflake,77905188502.19464,1.1399543786399917
snowflake,77956428364.25966,1.140584611324377
snowflake,78007668226.32469,1.1434623250404188
snowflake,78058908088.38972,1.1442320357526967
snowflake,78110147950.45476,1.1436705348478666
snowflake,78161387812.51978,1.1438548893795029
snowflake,78212627674.58481,1.147694404953164
snowflake,78263867536.64984,1.14952089848337
snowflake,78315107398.71487,1.1495582334330487
snowflake,78366347260.7799,1.1486690950134664
snowflake,78417587122.84492,1.1514140697859796
snowflake,78468826984.90996,1.1537221845768844
snowflake,78520066846.97499,1.1539976455135996
snowflake,78571306709.04002,1.154334292303941
snowflake,78622546571.10504,1.157599685930179
snowflake,78673786433.17007,1.1604676936932397
snowflake,78725026295.2351,1.161081349465636
snowflake,78776266157.30014,1.1613887555486562
snowflake,78827506019.36517,1.1637983782836365
snowflake,78878745881.43019,1.1673098635296104
snowflake,78929985743.49522,1.1692844604596881
snowflake,78981225605.56026,1.1707341443669208
snowflake,79032465467.62529,1.1732342531197046
snowflake,79083705329.6903,1.177021972062187
snowflake,79134945191.75534,1.178360145116285
snowflake,79186185053.82037,1.178413621861964
snowflake,79237424915.8854,1.1788774202424617
snowflake,79288664777.95044,1.1828530640863064
snowflake,79339904640.01546,1.1847792237573593
snowflake,79391144502.08049,1.1848483545381405
snowflake,79442384364.14552,1.184824391100787
snowflake,79493624226.21056,1.1877905045267032
snowflake,79544864088.27557,1.1900174340561156
snowflake,79596103950.3406,1.1899879587600566
snowflake,79647343812.40564,1.1884113755824242
snowflake,79698583674.47067,1.188044391032357
snowflake,79749823536.5357,1.1875690058626014
snowflake,79801063398.60072,1.1850616579018662
snowflake,79852303260.66576,1.1802424098368742
snowflake,79903543122.73079,1.1761071179419607
snowflake,79954782984.79582,1.1726175248561788
snowflake,80006022846.86084,1.166932742388499
snowflake,80057262708.92587,1.159095354453974
snowflake,80108502570.9909,1.1510478259991952
snowflake,80159742433.05594,1.1444537521197242
snowflake,80210982295.12097,1.1367120098466947
snowflake,80262222157.18599,1.1289203741178262
snowflake,80313462019.25102,1.1216556681801633
snowflake,80364701881.31606,1.1165932859746404
snowflake,80415941743.38109,1.1096981347855241
snowflake,80467181605.4461,1.1022516104067415
snowflake,80518421467.51114,1.0946460352637817
snowflake,80569661329.57617,1.0892028159201363
snowflake,80620901191.6412,1.082693238456053
snowflake,80672141053.70622,1.0753929337040165
snowflake,80723380915.77126,1.0680333300365605
snowflake,80774620777.83629,1.0622644359671825
snowflake,80825860639.90132,1.0564060782227298
snowflake,80877100501.96635,1.0490857376384282
snowflake,80928340364.03137,1.0414077188090172
snowflake,80979580226.0964,1.0346495877585082
snowflake,81030820088.16144,1.029660724214736
snowflake,81082059950.22647,1.022631837630638
snowflake,81133299812.29149,1.0153310807437672
snowflake,81184539674.35652,1.0083370090436754
snowflake,81235779536.42155,1.003871274068879
snowflake,81287019398.48659,1.0000795366878774
snowflake,81338259260.55162,0.9952121008465071
snowflake,81389499122.61664,0.989907457669943
snowflake,81440738984.68167,0.9872170628857445
snowflake,81491978846.7467,0.9856800587109208
snowflake,81543218708.81174,0.9835995903711142
snowflake,81594458570.87675,0.9810381539887907
snowflake,81645698432.94179,0.9811102417268911
snowflake,81696938295.00682,0.9840377956752502
snowflake,81748178157.07185,0.9876211090766351
snowflake,81799418019.13689,0.9906211759415302
snowflake,81850657881.2019,0.9937399724216376
snowflake,81901897743.26694,0.997079932340714
snowflake,81953137605.33197,1.0015101049972555
snowflake,82004377467.397,1.0050608314936618
snowflake,82055617329.46202,1.0084168580672048
snowflake,82106857191.52705,1.0118791957398006
snowflake,82158097053.59209,1.016413791171198
snowflake,82209336915.65712,1.0202520824678705
snowflake,82260576777.72215,1.0229590260762977
snowflake,82311816639.78717,1.0246443133998193
snowflake,82363056501.8522,1.0269097928126827
snowflake,82414296363.91724,1.028775493175253
snowflake,82465536225.98227,1.0302508631785627
snowflake,82516776088.04729,1.03173197111328
snowflake,82568015950.11232,1.0336760197369141
snowflake,82619255812.17735,1.03596853566858
snowflake,82670495674.24239,1.0376786962905937
snowflake,82721735536.30742,1.0392539802001965
snowflake,82772975398.37244,1.0409529695108448
snowflake,82824215260.43747,1.0433718701862813
snowflake,82875455122.5025,1.045349161932122
snowflake,82926694984.56754,1.0472451330326826
snowflake,82977934846.63255,1.0507293023713808
snowflake,83029174708.69759,1.0567512325112391
snowflake,83080414570.76262,1.0618205551373625
snowflake,83131654432.82765,1.066838779493522
snowflake,83182894294.89268,1.0729937647456673
snowflake,83234134156.9577,1.080978809765911
snowflake,83285374019.02274,1.0892618730540677
snowflake,83336613881.08777,1.0972836102898773
snowflake,83387853743.1528,1.106034615110848
snowflake,83439093605.21782,1.1165613814114514
snowflake,83490333467.28285,1.1287897597640584
snowflake,83541573329.34789,1.1399000250269977
snowflake,83592813191.41292,1.1491349737751517
snowflake,83644053053.47795,1.1580733994417485
snowflake,83695292915.54297,1.1692261355195643
snowflake,83746532777.608,1.1799214696537061
snowflake,83797772639.67303,1.188970316028935
snowflake,83849012501.73807,1.1976781282122326
snowflake,83900252363.80309,1.2083770308309052
snowflake,83951492225.86812,1.2191865816384748
snowflake,84002732087.93315,1.2281712881850164
snowflake,84053971949.99818,1.2361774153656306
snowflake,84105211812.06322,1.2452744024874232
snowflake,84156451674.12823,1.255290225940129
snowflake,84207691536.19327,1.26441216409452
snowflake,84258931398.2583,1.272552771288567
snowflake,84310171260.32333,1.2812294783530993
snowflake,84361411122.38835,1.291285991765096
snowflake,84412650984.45338,1.3009318571132271
snowflake,84463890846.51842,1.3092844561446895
snowflake,84515130708.58345,1.3177943809752262
snowflake,84566370570.64848,1.3279855069302313
snowflake,84617610432.7135,1.3397242291573253
snowflake,84668850294.77853,1.3504231640266127
snowflake,84720090156.84357,1.3618150241519205
snowflake,84771330018.9086,1.375074655812582
snowflake,84822569880.97362,1.3861258022718035
snowflake,84873809743.03865,1.3957300174916474
snowflake,84925049605.10368,1.4050618660288892
snowflake,84976289467.16872,1.4158051289986684
snowflake,85027529329.23375,1.4248284830535891
snowflake,85078769191.29877,1.4317140474075936
snowflake,85130009053.3638,1.4380759152148586
snowflake,85181248915.42883,1.4445578022493637
snowflake,85232488777.49387,1.4495923975869196
snowflake,85283728639.55888,1.451724524171571
snowflake,85334968501.62392,1.4527157580487946
snowflake,85386208363.68895,1.4536801603331373
snowflake,85437448225.75398,1.4563817823683838
snowflake,85488688087.81902,1.4558458804481633
snowflake,85539927949.88403,1.4542263041941172
snowflake,85591167811.94907,1.452554539518594
snowflake,85642407674.0141,1.4549468553321008
snowflake,85693647536.07913,1.4555318504089367
snowflake,85744887398.14415,1.4545103597276272
snowflake,85796127260.20918,1.452611181909214
snowflake,85847367122.27422,1.4537403463271055
snowflake,85898606984.33925,1.4549945066769523
snowflake,85949846846.40428,1.4543006478735845
snowflake,86001086708.4693,1.4539772006060159
snowflake,86052326570.53433,1.456361105511862
snowflake,86103566432.59937,1.4582356547928406
snowflake,86154806294.6644,1.4578671919104
snowflake,86206046156.72942,1.4566877394145397
snowflake,86257286018.79445,1.4545664955827478
snowflake,86308525880.85948,1.453924820901247
snowflake,86359765742.92451,1.4503534877951438
snowflake,86411005604.98955,1.447251741326313
snowflake,86462245467.05457,1.4427771944337495
snowflake,86513485329.1196,1.4409223708794663
snowflake,86564725191.18463,1.437126171135996
snowflake,86615965053.24966,1.4322267909484625
snowflake,86667204915.31468,1.4279673483841804
snowflake,86718444777.37971,1.4262420249073173
snowflake,86769684639.44475,1.4242933458171068
snowflake,86820924501.50978,1.4192212199589807
snowflake,86872164363.57481,1.4158876354430412
snowflake,86923404225.63983,1.414576201817007
snowflake,86974644087.70486,1.414853498145425
snowflake,87025883949.7699,1.4106261965224827
snowflake,87077123811.83493,1.4082299814286852
snowflake,87128363673.89995,1.405964603917611
snowflake,87179603535.96498,1.4063332150965613
snowflake,87230843398.03001,1.4022218183653055
snowflake,87282083260.09505,1.3997656642238587
snowflake,87333323122.16008,1.3976226507789402
snowflake,87384562984.2251,1.3988621367861
snowflake,87435802846.29013,1.3971752755060445
snowflake,87487042708.35516,1.3956320631788557
snowflake,87538282570.4202,1.3945323098692088
snowflake,87589522432.48521,1.3955659754513077
snowflake,87640762294.55025,1.3956709638391893
snowflake,87692002156.61528,1.3943074764881491
snowflake,87743242018.68031,1.3938551240255208
snowflake,87794481880.74535,1.3941415607705092
snowflake,87845721742.81036,1.3958495824454533
snowflake,87896961604.8754,1.3933691684905223
snowflake,87948201466.94043,1.387964559912331
snowflake,87999441329.00546,1.3824888063199923
snowflake,88050681191.07048,1.3792973432433895
snowflake,88101921053.13551,1.3715352353000305
snowflake,88153160915.20055,1.364730561634409
snowflake,88204400777.26558,1.3573859225911704
snowflake,88255640639.33061,1.3525586028831662
snowflake,88306880501.39563,1.3444980774109072
snowflake,88358120363.46066,1.3366350446169806
snowflake,88409360225.5257,1.329121755061811
snowflake,88460600087.59073,1.3233610083700453
snowflake,88511839949.65575,1.3185958348760294
snowflake,88563079811.72078,1.3145817867898217
snowflake,88614319673.78581,1.3115844252128501
snowflake,88665559535.85085,1.310239794813776
snowflake,88716799397.91588,1.3105584721408305
snowflake,88768039259.9809,1.3095635885559707
snowflake,88819279122.04593,1.3099055323638877
snowflake,88870518984.11096,1.3100619555822197
snowflake,88921758846.176,1.3127168651524077
snowflake,88972998708.24101,1.3103931872738905
snowflake,89024238570.30605,1.3093968882097944
snowflake,89075478432.37108,1.3087945396572482
snowflake,89126718294.43611,1.3111785494853778
snowflake,89177958156.50114,1.3105889232379764
snowflake,89229198018.56616,1.3089863834386104
snowflake,89280437880.6312,1.3070694752021486
snowflake,89331677742.69623,1.3052056328493875
snowflake,89382917604.76126,1.3026718312128227
snowflake,89434157466.82628,1.2997350770736382
snowflake,89485397328.89131,1.2972554819839996
snowflake,89536637190.95634,1.2954255342772876
snowflake,89587877053.02138,1.2965278101869895
snowflake,89639116915.08641,1.2962838483083396
snowflake,89690356777.15143,1.2970575072314976
snowflake,89741596639.21646,1.2959993282552005
snowflake,89792836501.2815,1.299242448768094
snowflake,89844076363.34653,1.300935269593363
snowflake,89895316225.41154,1.3043793056403705
snowflake,89946556087.47658,1.3067973381194489
snowflake,89997795949.54161,1.3112806995555435
snowflake,90049035811.60664,1.3134795871856033
snowflake,90100275673.67166,1.3177733517251509
snowflake,90151515535.7367,1.3209758843288957
snowflake,90202755397.80173,1.3233683679970014
snowflake,90253995259.86676,1.3236885527887776
snowflake,90305235121.9318,1.3241227011579757
snowflake,90356474983.99681,1.3255071298265186
snowflake,90407714846.06184,1.3252819237095101
snowflake,90458954708.12688,1.324971441369257
snowflake,90510194570.19191,1.3224444717874966
snowflake,90561434432.25693,1.32224264783579
snowflake,90612674294.32196,1.3216771393100475
snowflake,90663914156.387,1.321395870530459
snowflake,90715154018.45203,1.3179801383699188
snowflake,90766393880.51706,1.317106205547214
snowflake,90817633742.58208,1.3157912861443561
snowflake,90868873604.64711,1.3148964148794808
snowflake,90920113466.71214,1.3125965720782446
snowflake,90971353328.77718,1.3098049536422678
snowflake,91022593190.8422,1.3079567119597497
snowflake,91073833052.90723,1.3057802714729037
snowflake,91125072914.97226,1.3039501877346293
snowflake,91176312777.0373,1.2993914854036483
snowflake,91227552639.10233,1.2949378810566845
snowflake,91278792501.16734,1.2902212142037606
snowflake,91330032363.23238,1.2866402992216566
snowflake,91381272225.29741,1.280233365785586
snowflake,91432512087.36244,1.2763731373254694
snowflake,91483751949.42746,1.2723529396295699
snowflake,91534991811.4925,1.2692221304653257
snowflake,91586231673.55753,1.2643512511573936
snowflake,91637471535.62256,1.2608118027041861
snowflake,91688711397.68759,1.257815029470447
snowflake,91739951259.75261,1.2547576978032242
snowflake,91791191121.81764,1.2511069688497907
snowflake,91842430983.88268,1.2467503637034933
snowflake,91893670845.94771,1.2443933162019751
snowflake,91944910708.01273,1.241381813667904
snowflake,91996150570.07776,1.2385537501381594
snowflake,92047390432.14279,1.2332131029839761
snowflake,92098630294.20782,1.2303432159242986
snowflake,92149870156.27286,1.2266895189497995
snowflake,92201110018.33788,1.2242089503123381
snowflake,92252349880.40291,1.2191672705434904
snowflake,92303589742.46794,1.2169213209398588
snowflake,92354829604.53297,1.2144604171092304
snowflake,92406069466.59799,1.21230282471757
snowflake,92457309328.66302,1.2087447630550892
snowflake,92508549190.72806,1.2051904966125864
snowflake,92559789052.79309,1.2030218136892483
snowflake,92611028914.85812,1.201751893003042
snowflake,92662268776.92314,1.2000954163322075
snowflake,92713508638.98817,1.198028981233809
snowflake,92764748501.0532,1.19829399251388
snowflake,92815988363.11824,1.198012646122568
snowflake,92867228225.18326,1.1987532224263486
snowflake,92918468087.24829,1.1974970824670153
snowflake,92969707949.31332,1.2001603291559084
snowflake,93020947811.37836,1.2018556923580976
snowflake,93072187673.44339,1.2036866044618861
snowflake,93123427535.5084,1.2046180305126075
snowflake,93174667397.57344,1.2072701731912068
snowflake,93225907259.63847,1.2100755268364365
snowflake,93277147121.7035,1.213046881273132
snowflake,93328386983.76852,1.213593152061386
snowflake,93379626845.83356,1.2147408649123717
snowflake,93430866707.89859,1.217697776497233
snowflake,93482106569.96362,1.2194064018927473
snowflake,93533346432.02866,1.2205764683877425
snowflake,93584586294.09367,1.221586484594997
snowflake,93635826156.1587,1.2265047640075195
snowflake,93687066018.22374,1.2302950211153587
snowflake,93738305880.28877,1.2340309078584246
snowflake,93789545742.35379,1.2372341492868686
snowflake,93840785604.41882,1.2438928487062244
snowflake,93892025466.48386,1.2504074475067573
snowflake,93943265328.54889,1.2544460794300547
snowflake,93994505190.61392,1.2577560004518646
snowflake,94045745052.67894,1.26433560932342
snowflake,94096984914.74397,1.2715591412346636
snowflake,94148224776.809,1.277089554622764
snowflake,94199464638.87404,1.2813740695365357
snowflake,94250704500.93906,1.287335502010044
snowflake,94301944363.00409,1.2955960113177472
snowflake,94353184225.06912,1.30235667538636
snowflake,94404424087.13416,1.3073271704490028
snowflake,94455663949.19919,1.3123166942104816
snowflake,94506903811.2642,1.3207656366225684
snowflake,94558143673.32924,1.3304763739406937
snowflake,94609383535.39427,1.3378523092675247
snowflake,94660623397.4593,1.344400400798146
snowflake,94711863259.52432,1.354750043017627
snowflake,94763103121.58936,1.364475652359788
snowflake,94814342983.65439,1.3721273220639008
snowflake,94865582845.71942,1.3784481586710378
snowflake,94916822707.78445,1.387332031586882
snowflake,94968062569.84947,1.397119973339783
snowflake,95019302431.9145,1.4050404467672506
snowflake,95070542293.97954,1.4114994665992902
snowflake,95121782156.04457,1.419209515915017
snowflake,95173022018.10959,1.4291123996866046
snowflake,95224261880.17462,1.4373110962697906
snowflake,95275501742.23965,1.4435558703026836
snowflake,95326741604.30469,1.449534897774758
snowflake,95377981466.36972,1.4586625886774072
snowflake,95429221328.43474,1.4666959593704174
snowflake,95480461190.49977,1.4724451994009438
snowflake,95531701052.5648,1.4770513939151273
snowflake,95582940914.62984,1.484909948785639
snowflake,95634180776.69485,1.4923759268346177
snowflake,95685420638.75989,1.4980611325604924
snowflake,95736660500.82492,1.5013124866869922
snowflake,95787900362.88995,1.5044011937336625
snowflake,95839140224.95499,1.5083406039974852
snowflake,95890380087.02,1.5113538983927972
snowflake,95941619949.08504,1.5128682347699083
snowflake,95992859811.15007,1.514653112657691
snowflake,96044099673.2151,1.5189307862626402
snowflake,96095339535.28012,1.5215155689489201
snowflake,96146579397.34515,1.5224007520659955
snowflake,96197819259.41019,1.5225663447365978
snowflake,96249059121.47522,1.5256695141895715
snowflake,96300298983.54025,1.5268728253802464
snowflake,96351538845.60527,1.5277231852576132
snowflake,96402778707.6703,1.53028799224453
snowflake,96454018569.73534,1.5347487042619263
snowflake,96505258431.80037,1.5383565346354071
snowflake,96556498293.86539,1.539631928989631
snowflake,96607738155.93042,1.5400681486276053
snowflake,96658978017.99545,1.541964176144653
snowflake,96710217880.06049,1.5454869769505382
snowflake,96761457742.12552,1.5464480874316409
snowflake,96812697604.19054,1.5464755864749367
snowflake,96863937466.25557,1.5472298676695737
snowflake,96915177328.3206,1.5517727695387071
snowflake,96966417190.38564,1.5541109065092136
snowflake,97017657052.45065,1.554534529463609
snowflake,97068896914.51569,1.555052372273466
snowflake,97120136776.58072,1.5590997244510858
snowflake,97171376638.64575,1.5623222483199224
snowflake,97222616500.71078,1.5637098668275173
snowflake,97273856362.7758,1.5649773582833735
snowflake,97325096224.84084,1.5665152948383603
snowflake,97376336086.90587,1.5668630889672812
snowflake,97427575948.9709,1.565739009775767
snowflake,97478815811.03592,1.5624436188894477
snowflake,97530055673.10095,1.5606411762450645
snowflake,97581295535.16599,1.5610735910324423
snowflake,97632535397.23102,1.5594920282482085
snowflake,97683775259.29605,1.5562421473187245
snowflake,97735015121.36107,1.5528077727637017
snowflake,97786254983.4261,1.5494899703392808
snowflake,97837494845.49113,1.5444130757292616
snowflake,97888734707.55617,1.5369740120857294
snowflake,97939974569.62119,1.532711080109331
snowflake,97991214431.68622,1.5291451519801353
snowflake,98042454293.75125,1.5243403090794214
snowflake,98093694155.81628,1.5176007596445327
snowflake,98144934017.88132,1.5095872579328777
snowflake,98196173879.94633,1.5036601752033125
snowflake,98247413742.01137,1.499195737540515
snowflake,98298653604.0764,1.4924098530786574
snowflake,98349893466.14143,1.485259579368597
snowflake,98401133328.20645,1.4822652078091474
snowflake,98452373190.27148,1.4816657303735825
snowflake,98503613052.33652,1.4790869152388402
snowflake,98554852914.40155,1.47519302984204
snowflake,98606092776.46658,1.4750623058443602
snowflake,98657332638.5316,1.475334470072411
snowflake,98708572500.59663,1.474055799242743
snowflake,98759812362.66167,1.471435596753665
snowflake,98811052224.7267,1.469055730523836
snowflake,98862292086.79172,1.4669503558097836
snowflake,98913531948.85675,1.4639315530416153
snowflake,98964771810.92178,1.459266387824684
snowflake,99016011672.98682,1.4527621332728864
snowflake,99067251535.05185,1.4458121135680317
snowflake,99118491397.11687,1.4403422764900495
snowflake,99169731259.1819,1.434642354124055
snowflake,99220971121.24693,1.4270488503217063
snowflake,99272210983.31197,1.4226769236902925
snowflake,99323450845.37698,1.4181903955579391
snowflake,99374690707.44202,1.4118891319435911
snowflake,99425930569.50705,1.4029566831408793
snowflake,99477170431.57208,1.3971364689597137
snowflake,99528410293.6371,1.3919803615991573
snowflake,99579650155.70213,1.3855282094035308
snowflake,99630890017.76717,1.3783209033181172
snowflake,99682129879.8322,1.3726737640415008
snowflake,99733369741.89723,1.367234282286311
snowflake,99784609603.96225,1.3600989191802706
snowflake,99835849466.02728,1.3513022456816057
snowflake,99887089328.09232,1.342586040382172
snowflake,99938329190.15735,1.336976501087548
snowflake,99989569052.22237,1.3309487663312027
snowflake,100040808914.2874,1.323131529094132
snowflake,100092048776.35243,1.3136548357744855
snowflake,100143288638.41747,1.3079008139201926
snowflake,100194528500.4825,1.3016708627948022
snowflake,100245768362.54752,1.2933673524394802
snowflake,100297008224.61255,1.282971703749602
snowflake,100348248086.67758,1.275932839147308
snowflake,100399487948.74261,1.2694114820478137
snowflake,100450727810.80763,1.2615913266469096
snowflake,100501967672.87267,1.251554974183398
snowflake,100553207534.9377,1.2430661988034024
snowflake,100604447397.00273,1.2361819201086446
snowflake,100655687259.06776,1.2300074068132953
snowflake,100706927121.13278,1.224490291193742
snowflake,100758166983.19781,1.2185444313243503
snowflake,100809406845.26285,1.2159964426030236
snowflake,100860646707.32788,1.2135242965341513
snowflake,100911886569.3929,1.2088792575290088
snowflake,100963126431.45793,1.2022159248216773
snowflake,101014366293.52296,1.199075204711714
snowflake,101065606155.588,1.1962049453046573
snowflake,101116846017.65303,1.195028971397138
snowflake,101168085879.71805,1.192050341026694
snowflake,101219325741.78308,1.192343480712693
snowflake,101270565603.84811,1.1907542131219129
snowflake,101321805465.91315,1.188906423744166
snowflake,101373045327.97816,1.186387772880388
snowflake,101424285190.0432,1.1850866120358712
snowflake,101475525052.10823,1.1857437545458043
snowflake,101526764914.17326,1.1858252014281767
snowflake,101578004776.2383,1.1837849302687338
snowflake,101629244638.30331,1.1809932257641216
snowflake,101680484500.36835,1.1812290120372653
snowflake,101731724362.43338,1.1775849373080263
snowflake,101782964224.49841,1.1725493951594346
snowflake,101834204086.56343,1.165292221952192
snowflake,101885443948.62846,1.1619535909733598
snowflake,101936683810.6935,1.1560168971885254
snowflake,101987923672.75853,1.1506909254396913
snowflake,102039163534.82356,1.1444894687335883
snowflake,102090403396.88858,1.1394764329801563
snowflake,102141643258.95361,1.136054739568233
snowflake,102192883121.01865,1.1335653952212343
snowflake,102244122983.08368,1.1315299422611949
snowflake,102295362845.1487,1.128971156731127
snowflake,102346602707.21373,1.1296407983488028
snowflake,102397842569.27876,1.1322419213166253
snowflake,102449082431.3438,1.1364813303881016
snowflake,102500322293.40883,1.1385463966319218
snowflake,102551562155.47385,1.1443690397792083
snowflake,102602802017.53888,1.1468881452274324
snowflake,102654041879.60391,1.1508805841592635
snowflake,102705281741.66895,1.1537290002604443
snowflake,102756521603.73396,1.1590691398036541
snowflake,102807761465.799,1.162937286383855
snowflake,102859001327.86403,1.1664100782343583
snowflake,102910241189.92906,1.1696079025796227
snowflake,102961481051.9941,1.172113471493759
snowflake,103012720914.05911,1.1742671706623393
snowflake,103063960776.12415,1.1739974931433976
snowflake,103115200638.18918,1.1751055312710148
snowflake,103166440500.25421,1.1742329981949942
snowflake,103217680362.31923,1.1768248765101563
snowflake,103268920224.38426,1.1756400917066168
snowflake,103320160086.4493,1.1768388185186154
snowflake,103371399948.51433,1.1762512823982374
snowflake,103422639810.57936,1.179274100454609
snowflake,103473879672.64438,1.1796464875193722
snowflake,103525119534.70941,1.1811804379546993
snowflake,103576359396.77444,1.182152009724494
snowflake,103627599258.83948,1.1848629229118737
snowflake,103678839120.9045,1.18710422194448
snowflake,103730078982.96953,1.1884618309628705
snowflake,103781318845.03456,1.1902386591433884
snowflake,103832558707.0996,1.1917846601210724
snowflake,103883798569.16463,1.1945743097666377
snowflake,103935038431.22964,1.1942282167626201
snowflake,103986278293.29468,1.1951083008411978
snowflake,104037518155.35971,1.1943838980004788
snowflake,104088758017.42474,1.1972043538548056
snowflake,104139997879.48976,1.1962755708990975
snowflake,104191237741.5548,1.197363667021773
snowflake,104242477603.61983,1.1966144233563627
snowflake,104293717465.68486,1.199663563649546
snowflake,104344957327.7499,1.1994144718587099
snowflake,104396197189.81491,1.1987768281240414
snowflake,104447437051.87994,1.1966375644787997
snowflake,104498676913.94498,1.1971062474655008
snowflake,104549916776.01001,1.1992479016079705
snowflake,104601156638.07503,1.2014447408692912
snowflake,104652396500.14006,1.2020730683529253
snowflake,104703636362.2051,1.2027845770616281
snowflake,104754876224.27013,1.206768574645736
snowflake,104806116086.33516,1.2103371710987725
snowflake,104857355948.40018,1.2141007537910475
snowflake,104908595810.46521,1.216933040878384
snowflake,104959835672.53024,1.2239480674533745
snowflake,105011075534.59528,1.2331187109168682
snowflake,105062315396.6603,1.2484256359136057
snowflake,105113555258.72533,1.2619191856287033
snowflake,105164795120.79036,1.2752371165377527
snowflake,105216034982.8554,1.2905945527235714
snowflake,105267274844.92043,1.3069316316793038
snowflake,105318514706.98544,1.3219330388009407
snowflake,105369754569.05048,1.3366238239264185
snowflake,105420994431.11551,1.3528269889338884
snowflake,105472234293.18054,1.370097673599494
snowflake,105523474155.24556,1.3863372653258401
snowflake,105574714017.3106,1.4013405290506282
snowflake,105625953879.37563,1.4159307746001542
snowflake,105677193741.44066,1.4270674260770984
snowflake,105728433603.50569,1.4384945259507345
snowflake,105779673465.57071,1.4481987819978415
snowflake,105830913327.63574,1.458015988127818
snowflake,105882153189.70078,1.4697432511497177
snowflake,105933393051.76581,1.481896693925694
snowflake,105984632913.83083,1.4922993053236324
snowflake,106035872775.89586,1.5017258259536674
snowflake,106087112637.96089,1.5125052826795709
snowflake,106138352500.02592,1.5244929727363998
snowflake,106189592362.09096,1.5353771216369703
snowflake,106240832224.15598,1.544967978059274
snowflake,106292072086.22101,1.5553310525418156
snowflake,106343311948.28604,1.5677338246586
snowflake,106394551810.35107,1.579565322493476
snowflake,106445791672.41609,1.5897737433246666
snowflake,106497031534.48112,1.6001953506408706
snowflake,106548271396.54616,1.6125815768945646
snowflake,106599511258.61119,1.6246076574481336
snowflake,106650751120.67622,1.6345921794354856
snowflake,106701990982.74124,1.6442413034654102
snowflake,106753230844.80627,1.6555978195385277
snowflake,106804470706.8713,1.6672530239997734
snowflake,106855710568.93634,1.6771778910558337
snowflake,106906950431.00136,1.6860511453668494
snowflake,106958190293.06639,1.6958218747098042
snowflake,107009430155.13142,1.7066882196336102
snowflake,107060670017.19646,1.7165651294578748
snowflake,107111909879.26149,1.725067920107794
snowflake,107163149741.3265,1.7345725325796661
snowflake,107214389603.39154,1.7461924891280263
snowflake,107265629465.45657,1.758059817895794
snowflake,107316869327.5216,1.7683592115124362
snowflake,107368109189.58662,1.778684593762324
snowflake,107419349051.65166,1.7907174309653333
snowflake,107470588913.71669,1.8032757736648162
snowflake,107521828775.78172,1.8139602166501476
snowflake,107573068637.84676,1.8242907019663133
snowflake,107624308499.91177,1.8359810986530622
snowflake,107675548361.9768,1.8485242408312803
snowflake,107726788224.04184,1.8608602431181938
snowflake,107778028086.10687,1.8728984260405772
snowflake,107829267948.17189,1.8855406256951825
snowflake,107880507810.23692,1.8984961534371605
snowflake,107931747672.30196,1.9080562800657468
snowflake,107982987534.36699,1.9180997512293991
snowflake,108034227396.43202,1.9286106062145796
snowflake,108085467258.49704,1.94112695641363
snowflake,108136707120.56207,1.950023978137458
snowflake,108187946982.6271,1.958461700530541
snowflake,108239186844.69214,1.9665575659631351
snowflake,108290426706.75716,1.9766771068258584
snowflake,108341666568.82219,1.9822375050552767
snowflake,108392906430.88722,1.9817058117343402
snowflake,108444146292.95226,1.9785240944906595
snowflake,108495386155.01729,1.978575082124232
snowflake,108546626017.0823,1.9793877122182777
snowflake,108597865879.14734,1.9752340260358185
snowflake,108649105741.21237,1.9706020621103746
snowflake,108700345603.2774,1.9671368088663361
snowflake,108751585465.34242,1.9674089610856726
snowflake,108802825327.40746,1.9616437319677145
snowflake,108854065189.47249,1.9564151911889216
snowflake,108905305051.53752,1.9506943670359835
snowflake,108956544913.60254,1.95113586474454
snowflake,109007784775.66757,1.9516923081931778
snowflake,109059024637.7326,1.9523919276908142
snowflake,109110264499.79764,1.9530012946531148
snowflake,109161504361.86267,1.9578852710935764
snowflake,109212744223.92769,1.9607300856966499
snowflake,109263984085.99272,1.961686076446891
snowflake,109315223948.05775,1.962716604508332
snowflake,109366463810.12279,1.966547674368393
snowflake,109417703672.1878,1.9720193657181793
snowflake,109468943534.25284,1.9736860877023492
snowflake,109520183396.31787,1.9757778285073906
snowflake,109571423258.3829,1.9791013981589456
snowflake,109622663120.44794,1.986800361574143
snowflake,109673902982.51295,1.9883661856356836
snowflake,109725142844.57799,1.9899382062476831
snowflake,109776382706.64302,1.9908859412583464
snowflake,109827622568.70805,1.9971772541683235
