provider,label,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,runtime_source,included_in_plot
bigquery,BigQuery,135,135,2026-08-11T13:44:39.579Z,80362814944,1,Single-symbol summary,3.18,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,136,136,2026-08-11T13:54:39.579Z,80957551411,1,Single-symbol summary,2.744,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,137,137,2026-08-11T14:04:39.579Z,81563124178,1,Single-symbol summary,3.392,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,138,138,2026-08-11T14:14:39.579Z,82159036590,1,Single-symbol summary,3.242,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,139,139,2026-08-11T14:24:39.579Z,82761715116,1,Single-symbol summary,3.886,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,140,140,2026-08-11T14:34:39.579Z,83356722509,1,Single-symbol summary,3.354,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,141,141,2026-08-11T14:44:39.579Z,83952456673,1,Single-symbol summary,4.08,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,142,142,2026-08-11T14:54:39.579Z,84558774276,1,Single-symbol summary,4.252,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,143,143,2026-08-11T15:04:39.579Z,85153080450,1,Single-symbol summary,4.605,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,144,144,2026-08-11T15:14:39.579Z,85748630590,1,Single-symbol summary,2.966,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,145,145,2026-08-11T15:24:39.579Z,86354594018,1,Single-symbol summary,3.276,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,146,146,2026-08-11T15:34:39.579Z,86950287826,1,Single-symbol summary,3.158,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,147,147,2026-08-11T15:44:39.579Z,87546429181,1,Single-symbol summary,3.394,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,148,148,2026-08-11T15:54:39.579Z,88153549997,1,Single-symbol summary,3.337,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,149,149,2026-08-11T16:04:39.579Z,88749556805,1,Single-symbol summary,3.167,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,150,150,2026-08-11T16:14:39.579Z,89346074656,1,Single-symbol summary,3.817,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,151,151,2026-08-11T16:24:39.579Z,89952672588,1,Single-symbol summary,3.334,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,152,152,2026-08-11T16:34:39.579Z,90547693478,1,Single-symbol summary,3.981,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,153,153,2026-08-11T16:44:39.579Z,91154749774,1,Single-symbol summary,4.661,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,154,154,2026-08-11T16:54:39.579Z,91751279854,1,Single-symbol summary,3.382,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,155,155,2026-08-11T17:04:39.579Z,92346120006,1,Single-symbol summary,4.836,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,156,156,2026-08-11T17:14:39.579Z,92951947412,1,Single-symbol summary,3.901,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,157,157,2026-08-11T17:24:39.579Z,93548598329,1,Single-symbol summary,3.736,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,158,158,2026-08-11T17:34:39.579Z,94154137006,1,Single-symbol summary,3.186,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,159,159,2026-08-11T17:44:39.579Z,94750489021,1,Single-symbol summary,3.427,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,160,160,2026-08-11T17:54:39.579Z,95346365011,1,Single-symbol summary,3.016,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,161,161,2026-08-11T18:04:39.579Z,95952538048,1,Single-symbol summary,3.516,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,162,162,2026-08-11T18:14:39.579Z,96548490823,1,Single-symbol summary,3.636,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,163,163,2026-08-11T18:24:39.579Z,97155331056,1,Single-symbol summary,3.892,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,164,164,2026-08-11T18:34:39.579Z,97751631895,1,Single-symbol summary,3.559,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,165,165,2026-08-11T18:44:39.579Z,98347800336,1,Single-symbol summary,3.228,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,166,166,2026-08-11T18:54:39.579Z,98954665038,1,Single-symbol summary,3.739,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,167,167,2026-08-11T19:04:39.579Z,99551267495,1,Single-symbol summary,3.292,statistics.finalExecutionDurationMs,True
redshift,Redshift Serverless,2,2,2026-08-12T17:03:57Z,539118925,1,Single-symbol summary,0.954133,clickhouse-client --time,True
redshift,Redshift Serverless,3,3,2026-08-12T17:14:09Z,1140532594,1,Single-symbol summary,1.258696,clickhouse-client --time,True
redshift,Redshift Serverless,4,4,2026-08-12T17:24:09Z,1740468180,1,Single-symbol summary,1.235531,clickhouse-client --time,True
redshift,Redshift Serverless,5,5,2026-08-12T17:34:09Z,2341513280,1,Single-symbol summary,1.516785,clickhouse-client --time,True
redshift,Redshift Serverless,6,6,2026-08-12T17:44:10Z,2939871289,1,Single-symbol summary,1.204784,clickhouse-client --time,True
redshift,Redshift Serverless,7,7,2026-08-12T17:54:09Z,3539132196,1,Single-symbol summary,1.886964,clickhouse-client --time,True
redshift,Redshift Serverless,8,8,2026-08-12T18:04:10Z,4143068739,1,Single-symbol summary,1.213307,clickhouse-client --time,True
redshift,Redshift Serverless,9,9,2026-08-12T18:13:59Z,4741930895,1,Single-symbol summary,1.416908,clickhouse-client --time,True
redshift,Redshift Serverless,10,10,2026-08-12T18:24:10Z,5339083784,1,Single-symbol summary,1.574715,clickhouse-client --time,True
redshift,Redshift Serverless,11,11,2026-08-12T18:34:10Z,5938849921,1,Single-symbol summary,1.305566,clickhouse-client --time,True
redshift,Redshift Serverless,12,12,2026-08-12T18:44:09Z,6538854893,1,Single-symbol summary,1.281683,clickhouse-client --time,True
redshift,Redshift Serverless,13,13,2026-08-12T18:54:09Z,7142932703,1,Single-symbol summary,2.302652,clickhouse-client --time,True
redshift,Redshift Serverless,14,14,2026-08-12T19:04:10Z,7739391998,1,Single-symbol summary,1.587553,clickhouse-client --time,True
redshift,Redshift Serverless,15,15,2026-08-12T19:14:10Z,8397564229,1,Single-symbol summary,1.424835,clickhouse-client --time,True
redshift,Redshift Serverless,16,16,2026-08-12T19:24:10Z,8937866655,1,Single-symbol summary,2.26285,clickhouse-client --time,True
redshift,Redshift Serverless,17,17,2026-08-12T19:34:10Z,9542609644,1,Single-symbol summary,1.435634,clickhouse-client --time,True
redshift,Redshift Serverless,18,18,2026-08-12T19:44:10Z,10140144267,1,Single-symbol summary,1.769124,clickhouse-client --time,True
redshift,Redshift Serverless,19,19,2026-08-12T19:54:10Z,10739646237,1,Single-symbol summary,3.155078,clickhouse-client --time,True
redshift,Redshift Serverless,20,20,2026-08-12T20:03:59Z,11339027808,1,Single-symbol summary,1.90377,clickhouse-client --time,True
redshift,Redshift Serverless,21,21,2026-08-12T20:14:09Z,11941589977,1,Single-symbol summary,1.99207,clickhouse-client --time,True
redshift,Redshift Serverless,22,22,2026-08-12T20:24:10Z,12534774797,1,Single-symbol summary,2.028054,clickhouse-client --time,True
redshift,Redshift Serverless,23,23,2026-08-12T20:34:10Z,13143146482,1,Single-symbol summary,1.507044,clickhouse-client --time,True
redshift,Redshift Serverless,24,24,2026-08-12T20:44:10Z,13741229534,1,Single-symbol summary,1.435508,clickhouse-client --time,True
redshift,Redshift Serverless,25,25,2026-08-12T20:54:09Z,14346887362,1,Single-symbol summary,2.861707,clickhouse-client --time,True
redshift,Redshift Serverless,26,26,2026-08-12T21:03:59Z,14942522975,1,Single-symbol summary,1.654047,clickhouse-client --time,True
redshift,Redshift Serverless,27,27,2026-08-12T21:14:09Z,15539438649,1,Single-symbol summary,1.721127,clickhouse-client --time,True
redshift,Redshift Serverless,28,28,2026-08-12T21:24:09Z,16138130017,1,Single-symbol summary,1.696754,clickhouse-client --time,True
redshift,Redshift Serverless,29,29,2026-08-12T21:34:09Z,16739010996,1,Single-symbol summary,1.591378,clickhouse-client --time,True
redshift,Redshift Serverless,30,30,2026-08-12T21:44:09Z,17338005403,1,Single-symbol summary,1.217073,clickhouse-client --time,True
redshift,Redshift Serverless,31,31,2026-08-12T21:54:10Z,17944900380,1,Single-symbol summary,3.082682,clickhouse-client --time,True
redshift,Redshift Serverless,32,32,2026-08-12T22:03:58Z,18545538648,1,Single-symbol summary,1.243909,clickhouse-client --time,True
redshift,Redshift Serverless,33,33,2026-08-12T22:13:59Z,19141064210,1,Single-symbol summary,1.265565,clickhouse-client --time,True
redshift,Redshift Serverless,34,34,2026-08-12T22:24:10Z,19742262546,1,Single-symbol summary,1.974346,clickhouse-client --time,True
redshift,Redshift Serverless,35,35,2026-08-12T22:34:09Z,20336924476,1,Single-symbol summary,1.717123,clickhouse-client --time,True
redshift,Redshift Serverless,36,36,2026-08-12T22:44:08Z,20936890438,1,Single-symbol summary,1.394207,clickhouse-client --time,True
redshift,Redshift Serverless,37,37,2026-08-12T22:54:09Z,21541024360,1,Single-symbol summary,3.131245,clickhouse-client --time,True
redshift,Redshift Serverless,38,38,2026-08-12T23:03:59Z,22141942247,1,Single-symbol summary,1.855753,clickhouse-client --time,True
redshift,Redshift Serverless,39,39,2026-08-12T23:14:09Z,22758184357,1,Single-symbol summary,1.542953,clickhouse-client --time,True
redshift,Redshift Serverless,40,40,2026-08-12T23:24:10Z,23357488818,1,Single-symbol summary,1.475049,clickhouse-client --time,True
redshift,Redshift Serverless,41,41,2026-08-12T23:34:10Z,23959033974,1,Single-symbol summary,1.153406,clickhouse-client --time,True
redshift,Redshift Serverless,42,42,2026-08-12T23:44:10Z,24560889162,1,Single-symbol summary,1.343486,clickhouse-client --time,True
redshift,Redshift Serverless,43,43,2026-08-12T23:54:09Z,25158046681,1,Single-symbol summary,2.893842,clickhouse-client --time,True
redshift,Redshift Serverless,44,44,2026-08-13T00:04:00Z,25757709650,1,Single-symbol summary,1.718397,clickhouse-client --time,True
redshift,Redshift Serverless,45,45,2026-08-13T00:14:09Z,26360830738,1,Single-symbol summary,1.801405,clickhouse-client --time,True
redshift,Redshift Serverless,46,46,2026-08-13T00:24:10Z,26959822278,1,Single-symbol summary,2.354041,clickhouse-client --time,True
redshift,Redshift Serverless,47,47,2026-08-13T00:34:09Z,27560204587,1,Single-symbol summary,2.012792,clickhouse-client --time,True
redshift,Redshift Serverless,48,48,2026-08-13T00:44:10Z,28157928300,1,Single-symbol summary,1.223633,clickhouse-client --time,True
redshift,Redshift Serverless,49,49,2026-08-13T00:54:10Z,28758932048,1,Single-symbol summary,3.381994,clickhouse-client --time,True
redshift,Redshift Serverless,50,50,2026-08-13T01:03:57Z,29358572401,1,Single-symbol summary,1.616207,clickhouse-client --time,True
redshift,Redshift Serverless,51,51,2026-08-13T01:14:10Z,29960296771,1,Single-symbol summary,2.55612,clickhouse-client --time,True
redshift,Redshift Serverless,52,52,2026-08-13T01:24:10Z,30565269536,1,Single-symbol summary,2.130904,clickhouse-client --time,True
redshift,Redshift Serverless,53,53,2026-08-13T01:34:10Z,31160331272,1,Single-symbol summary,1.913569,clickhouse-client --time,True
redshift,Redshift Serverless,54,54,2026-08-13T01:44:10Z,31757290992,1,Single-symbol summary,1.553518,clickhouse-client --time,True
redshift,Redshift Serverless,55,55,2026-08-13T01:54:10Z,32358986128,1,Single-symbol summary,3.515389,clickhouse-client --time,True
redshift,Redshift Serverless,56,56,2026-08-13T02:03:59Z,32960605673,1,Single-symbol summary,1.497944,clickhouse-client --time,True
redshift,Redshift Serverless,57,57,2026-08-13T02:14:10Z,33563974195,1,Single-symbol summary,1.769108,clickhouse-client --time,True
redshift,Redshift Serverless,58,58,2026-08-13T02:24:10Z,34158960136,1,Single-symbol summary,2.032463,clickhouse-client --time,True
redshift,Redshift Serverless,59,59,2026-08-13T02:34:09Z,34760301912,1,Single-symbol summary,1.920635,clickhouse-client --time,True
redshift,Redshift Serverless,60,60,2026-08-13T02:44:10Z,35362314543,1,Single-symbol summary,1.460136,clickhouse-client --time,True
redshift,Redshift Serverless,61,61,2026-08-13T02:54:08Z,35960573077,1,Single-symbol summary,3.724415,clickhouse-client --time,True
redshift,Redshift Serverless,62,62,2026-08-13T03:04:00Z,36560901115,1,Single-symbol summary,1.93875,clickhouse-client --time,True
redshift,Redshift Serverless,63,63,2026-08-13T03:14:00Z,37099726907,1,Single-symbol summary,1.954833,clickhouse-client --time,True
redshift,Redshift Serverless,64,64,2026-08-13T03:24:11Z,37759210155,1,Single-symbol summary,2.476219,clickhouse-client --time,True
redshift,Redshift Serverless,65,65,2026-08-13T03:34:12Z,38369452934,1,Single-symbol summary,2.831599,clickhouse-client --time,True
redshift,Redshift Serverless,66,66,2026-08-13T03:44:11Z,38970108594,1,Single-symbol summary,2.33034,clickhouse-client --time,True
redshift,Redshift Serverless,67,67,2026-08-13T03:54:10Z,39507372773,1,Single-symbol summary,4.66656,clickhouse-client --time,True
redshift,Redshift Serverless,68,68,2026-08-13T04:03:59Z,40110348668,1,Single-symbol summary,2.877535,clickhouse-client --time,True
redshift,Redshift Serverless,69,69,2026-08-13T04:14:11Z,40708457686,1,Single-symbol summary,2.464132,clickhouse-client --time,True
redshift,Redshift Serverless,70,70,2026-08-13T04:24:11Z,41311191300,1,Single-symbol summary,2.702894,clickhouse-client --time,True
redshift,Redshift Serverless,71,71,2026-08-13T04:34:12Z,41969213855,1,Single-symbol summary,2.725116,clickhouse-client --time,True
redshift,Redshift Serverless,72,72,2026-08-13T04:44:10Z,42510673827,1,Single-symbol summary,2.73504,clickhouse-client --time,True
redshift,Redshift Serverless,73,73,2026-08-13T04:54:10Z,43113715625,1,Single-symbol summary,4.739547,clickhouse-client --time,True
redshift,Redshift Serverless,74,74,2026-08-13T05:03:59Z,43708992758,1,Single-symbol summary,2.204877,clickhouse-client --time,True
redshift,Redshift Serverless,75,75,2026-08-13T05:14:12Z,44306002093,1,Single-symbol summary,1.815917,clickhouse-client --time,True
redshift,Redshift Serverless,76,76,2026-08-13T05:24:13Z,44972171093,1,Single-symbol summary,1.210716,clickhouse-client --time,True
redshift,Redshift Serverless,77,77,2026-08-13T05:34:10Z,45569434778,1,Single-symbol summary,2.860712,clickhouse-client --time,True
redshift,Redshift Serverless,78,78,2026-08-13T05:44:11Z,46170593122,1,Single-symbol summary,2.624345,clickhouse-client --time,True
redshift,Redshift Serverless,79,79,2026-08-13T05:54:12Z,46769882264,1,Single-symbol summary,4.889226,clickhouse-client --time,True
redshift,Redshift Serverless,80,80,2026-08-13T06:03:59Z,47307695739,1,Single-symbol summary,2.944449,clickhouse-client --time,True
redshift,Redshift Serverless,81,81,2026-08-13T06:14:10Z,47908162093,1,Single-symbol summary,2.773052,clickhouse-client --time,True
redshift,Redshift Serverless,82,82,2026-08-13T06:24:09Z,48569875455,1,Single-symbol summary,1.430463,clickhouse-client --time,True
redshift,Redshift Serverless,83,83,2026-08-13T06:34:12Z,49170649113,1,Single-symbol summary,2.158698,clickhouse-client --time,True
redshift,Redshift Serverless,84,84,2026-08-13T06:44:11Z,49769405745,1,Single-symbol summary,2.67931,clickhouse-client --time,True
redshift,Redshift Serverless,85,85,2026-08-13T06:54:10Z,50311961071,1,Single-symbol summary,4.083522,clickhouse-client --time,True
redshift,Redshift Serverless,86,86,2026-08-13T07:03:59Z,50902916441,1,Single-symbol summary,2.857276,clickhouse-client --time,True
redshift,Redshift Serverless,87,87,2026-08-13T07:14:11Z,51569862364,1,Single-symbol summary,2.730256,clickhouse-client --time,True
redshift,Redshift Serverless,88,88,2026-08-13T07:24:11Z,52111833800,1,Single-symbol summary,2.493213,clickhouse-client --time,True
redshift,Redshift Serverless,89,89,2026-08-13T07:34:10Z,52797800664,1,Single-symbol summary,2.156984,clickhouse-client --time,True
redshift,Redshift Serverless,90,90,2026-08-13T07:44:10Z,53339137987,1,Single-symbol summary,2.590462,clickhouse-client --time,True
redshift,Redshift Serverless,91,91,2026-08-13T07:54:11Z,53928907694,1,Single-symbol summary,4.90167,clickhouse-client --time,True
redshift,Redshift Serverless,92,92,2026-08-13T08:03:59Z,54532055276,1,Single-symbol summary,2.494378,clickhouse-client --time,True
redshift,Redshift Serverless,93,93,2026-08-13T08:14:11Z,55128344953,1,Single-symbol summary,2.01993,clickhouse-client --time,True
redshift,Redshift Serverless,94,94,2026-08-13T08:24:10Z,55729088882,1,Single-symbol summary,2.023002,clickhouse-client --time,True
redshift,Redshift Serverless,95,95,2026-08-13T08:34:10Z,56328131726,1,Single-symbol summary,2.48086,clickhouse-client --time,True
redshift,Redshift Serverless,96,96,2026-08-13T08:44:10Z,56929528891,1,Single-symbol summary,2.446516,clickhouse-client --time,True
redshift,Redshift Serverless,97,97,2026-08-13T08:54:10Z,57534735475,1,Single-symbol summary,4.703693,clickhouse-client --time,True
redshift,Redshift Serverless,98,98,2026-08-13T09:03:58Z,58132621215,1,Single-symbol summary,1.994384,clickhouse-client --time,True
redshift,Redshift Serverless,99,99,2026-08-13T09:14:10Z,58728900353,1,Single-symbol summary,2.230414,clickhouse-client --time,True
redshift,Redshift Serverless,100,100,2026-08-13T09:24:09Z,59328863090,1,Single-symbol summary,1.766553,clickhouse-client --time,True
redshift,Redshift Serverless,101,101,2026-08-13T09:34:11Z,59932424550,1,Single-symbol summary,2.616138,clickhouse-client --time,True
redshift,Redshift Serverless,102,102,2026-08-13T09:44:11Z,60528538925,1,Single-symbol summary,2.400226,clickhouse-client --time,True
redshift,Redshift Serverless,103,103,2026-08-13T09:54:12Z,61127219937,1,Single-symbol summary,4.978808,clickhouse-client --time,True
redshift,Redshift Serverless,104,104,2026-08-13T10:03:58Z,61728943805,1,Single-symbol summary,2.906488,clickhouse-client --time,True
redshift,Redshift Serverless,105,105,2026-08-13T10:14:11Z,62331267479,1,Single-symbol summary,2.653618,clickhouse-client --time,True
redshift,Redshift Serverless,106,106,2026-08-13T10:24:10Z,62931770608,1,Single-symbol summary,2.743381,clickhouse-client --time,True
redshift,Redshift Serverless,107,107,2026-08-13T10:34:11Z,63530017412,1,Single-symbol summary,2.877104,clickhouse-client --time,True
redshift,Redshift Serverless,108,108,2026-08-13T10:44:11Z,64131258918,1,Single-symbol summary,2.398235,clickhouse-client --time,True
redshift,Redshift Serverless,109,109,2026-08-13T10:54:10Z,64726881755,1,Single-symbol summary,5.159606,clickhouse-client --time,True
redshift,Redshift Serverless,110,110,2026-08-13T11:03:59Z,65328955508,1,Single-symbol summary,2.566004,clickhouse-client --time,True
redshift,Redshift Serverless,111,111,2026-08-13T11:14:10Z,65926809029,1,Single-symbol summary,2.735062,clickhouse-client --time,True
redshift,Redshift Serverless,112,112,2026-08-13T11:24:12Z,66527854638,1,Single-symbol summary,2.464999,clickhouse-client --time,True
redshift,Redshift Serverless,113,113,2026-08-13T11:34:11Z,67128664727,1,Single-symbol summary,2.589821,clickhouse-client --time,True
redshift,Redshift Serverless,114,114,2026-08-13T11:44:10Z,67790387128,1,Single-symbol summary,1.936501,clickhouse-client --time,True
redshift,Redshift Serverless,115,115,2026-08-13T11:54:10Z,68330088073,1,Single-symbol summary,5.31938,clickhouse-client --time,True
redshift,Redshift Serverless,116,116,2026-08-13T12:03:59Z,68929344858,1,Single-symbol summary,2.932298,clickhouse-client --time,True
redshift,Redshift Serverless,117,117,2026-08-13T12:14:11Z,69529528941,1,Single-symbol summary,2.762138,clickhouse-client --time,True
redshift,Redshift Serverless,118,118,2026-08-13T12:24:11Z,70132993820,1,Single-symbol summary,2.707906,clickhouse-client --time,True
redshift,Redshift Serverless,119,119,2026-08-13T12:34:11Z,70742571187,1,Single-symbol summary,3.254412,clickhouse-client --time,True
redshift,Redshift Serverless,120,120,2026-08-13T12:44:10Z,71342431867,1,Single-symbol summary,2.530452,clickhouse-client --time,True
redshift,Redshift Serverless,121,121,2026-08-13T12:54:09Z,71946007841,1,Single-symbol summary,5.070579,clickhouse-client --time,True
redshift,Redshift Serverless,122,122,2026-08-13T13:04:00Z,72546298660,1,Single-symbol summary,3.024986,clickhouse-client --time,True
redshift,Redshift Serverless,123,123,2026-08-13T13:14:12Z,73143825074,1,Single-symbol summary,2.426524,clickhouse-client --time,True
redshift,Redshift Serverless,124,124,2026-08-13T13:24:10Z,73740624098,1,Single-symbol summary,3.07386,clickhouse-client --time,True
redshift,Redshift Serverless,125,125,2026-08-13T13:34:11Z,74341621634,1,Single-symbol summary,2.887191,clickhouse-client --time,True
redshift,Redshift Serverless,126,126,2026-08-13T13:44:10Z,74941549148,1,Single-symbol summary,2.703777,clickhouse-client --time,True
redshift,Redshift Serverless,127,127,2026-08-13T13:54:11Z,75540057221,1,Single-symbol summary,5.791255,clickhouse-client --time,True
redshift,Redshift Serverless,128,128,2026-08-13T14:03:59Z,76141857339,1,Single-symbol summary,3.020512,clickhouse-client --time,True
redshift,Redshift Serverless,129,129,2026-08-13T14:14:10Z,76744332234,1,Single-symbol summary,2.973413,clickhouse-client --time,True
redshift,Redshift Serverless,130,130,2026-08-13T14:24:11Z,77343838333,1,Single-symbol summary,2.628585,clickhouse-client --time,True
redshift,Redshift Serverless,131,131,2026-08-13T14:34:12Z,77945716216,1,Single-symbol summary,2.858546,clickhouse-client --time,True
redshift,Redshift Serverless,132,132,2026-08-13T14:44:11Z,78542454275,1,Single-symbol summary,2.753754,clickhouse-client --time,True
redshift,Redshift Serverless,133,133,2026-08-13T14:54:11Z,79146527318,1,Single-symbol summary,5.712293,clickhouse-client --time,True
redshift,Redshift Serverless,134,134,2026-08-13T15:03:59Z,79742012314,1,Single-symbol summary,2.446138,clickhouse-client --time,True
redshift,Redshift Serverless,135,135,2026-08-13T15:14:00Z,80344363553,1,Single-symbol summary,2.969669,clickhouse-client --time,True
redshift,Redshift Serverless,136,136,2026-08-13T15:24:12Z,80945919301,1,Single-symbol summary,3.473732,clickhouse-client --time,True
redshift,Redshift Serverless,137,137,2026-08-13T15:34:11Z,81551276073,1,Single-symbol summary,2.888342,clickhouse-client --time,True
redshift,Redshift Serverless,138,138,2026-08-13T15:44:12Z,82098085629,1,Single-symbol summary,1.709357,clickhouse-client --time,True
redshift,Redshift Serverless,139,139,2026-08-13T15:54:11Z,82760697798,1,Single-symbol summary,5.608905,clickhouse-client --time,True
redshift,Redshift Serverless,140,140,2026-08-13T16:03:58Z,83304277333,1,Single-symbol summary,2.88929,clickhouse-client --time,True
redshift,Redshift Serverless,141,141,2026-08-13T16:14:11Z,83915861762,1,Single-symbol summary,3.029758,clickhouse-client --time,True
redshift,Redshift Serverless,142,142,2026-08-13T16:24:10Z,84516022757,1,Single-symbol summary,2.506182,clickhouse-client --time,True
redshift,Redshift Serverless,143,143,2026-08-13T16:34:11Z,85116310321,1,Single-symbol summary,2.996094,clickhouse-client --time,True
redshift,Redshift Serverless,144,144,2026-08-13T16:44:11Z,85714934329,1,Single-symbol summary,2.383559,clickhouse-client --time,True
redshift,Redshift Serverless,145,145,2026-08-13T16:54:11Z,86376876842,1,Single-symbol summary,5.33036,clickhouse-client --time,True
redshift,Redshift Serverless,146,146,2026-08-13T17:04:00Z,86919366179,1,Single-symbol summary,2.379077,clickhouse-client --time,True
redshift,Redshift Serverless,147,147,2026-08-13T17:14:13Z,87518660143,1,Single-symbol summary,2.753447,clickhouse-client --time,True
redshift,Redshift Serverless,148,148,2026-08-13T17:24:11Z,88119922644,1,Single-symbol summary,2.280694,clickhouse-client --time,True
redshift,Redshift Serverless,149,149,2026-08-13T17:34:10Z,88721373784,1,Single-symbol summary,2.216382,clickhouse-client --time,True
redshift,Redshift Serverless,150,150,2026-08-13T17:44:11Z,89317816940,1,Single-symbol summary,2.808795,clickhouse-client --time,True
redshift,Redshift Serverless,151,151,2026-08-13T17:54:10Z,89920330616,1,Single-symbol summary,5.754401,clickhouse-client --time,True
redshift,Redshift Serverless,152,152,2026-08-13T18:03:59Z,90519198255,1,Single-symbol summary,2.852184,clickhouse-client --time,True
redshift,Redshift Serverless,153,153,2026-08-13T18:14:11Z,91116929731,1,Single-symbol summary,2.330355,clickhouse-client --time,True
redshift,Redshift Serverless,154,154,2026-08-13T18:24:11Z,91721103362,1,Single-symbol summary,2.776455,clickhouse-client --time,True
redshift,Redshift Serverless,155,155,2026-08-13T18:34:10Z,92316878209,1,Single-symbol summary,2.555651,clickhouse-client --time,True
redshift,Redshift Serverless,156,156,2026-08-13T18:44:11Z,92920798733,1,Single-symbol summary,2.395739,clickhouse-client --time,True
redshift,Redshift Serverless,157,157,2026-08-13T18:54:11Z,93578343844,1,Single-symbol summary,6.350603,clickhouse-client --time,True
redshift,Redshift Serverless,158,158,2026-08-13T19:03:59Z,94121949722,1,Single-symbol summary,2.64903,clickhouse-client --time,True
redshift,Redshift Serverless,159,159,2026-08-13T19:14:12Z,94720021119,1,Single-symbol summary,2.262938,clickhouse-client --time,True
redshift,Redshift Serverless,160,160,2026-08-13T19:24:11Z,95321520836,1,Single-symbol summary,2.704378,clickhouse-client --time,True
redshift,Redshift Serverless,161,161,2026-08-13T19:34:11Z,95919083638,1,Single-symbol summary,2.666058,clickhouse-client --time,True
redshift,Redshift Serverless,162,162,2026-08-13T19:44:12Z,96521000095,1,Single-symbol summary,2.5191,clickhouse-client --time,True
redshift,Redshift Serverless,163,163,2026-08-13T19:54:11Z,97179016064,1,Single-symbol summary,5.948091,clickhouse-client --time,True
redshift,Redshift Serverless,164,164,2026-08-13T20:03:59Z,97780054204,1,Single-symbol summary,1.584309,clickhouse-client --time,True
redshift,Redshift Serverless,165,165,2026-08-13T20:14:11Z,98322015057,1,Single-symbol summary,2.873156,clickhouse-client --time,True
redshift,Redshift Serverless,166,166,2026-08-13T20:24:11Z,98921587131,1,Single-symbol summary,2.980956,clickhouse-client --time,True
redshift,Redshift Serverless,167,167,2026-08-13T20:34:11Z,99517455047,1,Single-symbol summary,2.856325,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,2,2,2026-08-08T07:05:59Z,724786266,2,Watchlist summary,0.005,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,3,3,2026-08-08T07:15:59Z,1370669828,2,Watchlist summary,0.007,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,4,4,2026-08-08T07:25:59Z,1975682003,2,Watchlist summary,0.033,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,5,5,2026-08-08T07:35:59Z,2574084882,2,Watchlist summary,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,6,6,2026-08-08T07:45:59Z,3146910669,2,Watchlist summary,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,7,7,2026-08-08T07:55:59Z,3738865972,2,Watchlist summary,0.009,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,8,8,2026-08-08T08:05:59Z,4293755746,2,Watchlist summary,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,9,9,2026-08-08T08:15:59Z,4891042750,2,Watchlist summary,0.008,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,10,10,2026-08-08T08:25:59Z,5469535309,2,Watchlist summary,0.017,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,11,11,2026-08-08T08:35:59Z,6010532017,2,Watchlist summary,0.009,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,12,12,2026-08-08T08:45:59Z,6539371357,2,Watchlist summary,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,13,13,2026-08-08T08:55:59Z,7146131616,2,Watchlist summary,0.009,clickhouse-client --time,True
