provider,label,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,runtime_source,included_in_plot
snowflake,Snowflake,25,25,2026-08-12T11:18:57Z,78556038400,2,Risk & liquidity (B7),1.191,runner result (end-to-end),True
snowflake,Snowflake,26,26,2026-08-12T12:18:57Z,81806775602,2,Risk & liquidity (B7),1.194,runner result (end-to-end),True
snowflake,Snowflake,27,27,2026-08-12T13:18:57Z,85080158709,2,Risk & liquidity (B7),2.245,runner result (end-to-end),True
snowflake,Snowflake,28,28,2026-08-12T14:18:57Z,88330971978,2,Risk & liquidity (B7),1.981,runner result (end-to-end),True
snowflake,Snowflake,29,29,2026-08-12T15:18:57Z,91608517197,2,Risk & liquidity (B7),1.309,runner result (end-to-end),True
snowflake,Snowflake,30,30,2026-08-12T16:18:57Z,94877773840,2,Risk & liquidity (B7),2.556,runner result (end-to-end),True
snowflake,Snowflake,31,31,2026-08-12T17:18:57Z,98161784620,2,Risk & liquidity (B7),1.276,runner result (end-to-end),True
bigquery,BigQuery,1,1,2026-08-10T15:24:41.101Z,5232720,2,Risk & liquidity (B7),1.088,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,2,2,2026-08-10T16:24:41.101Z,3604604487,2,Risk & liquidity (B7),2.228,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,3,3,2026-08-10T17:24:41.101Z,7208681892,2,Risk & liquidity (B7),3.413,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,4,4,2026-08-10T18:24:41.101Z,10810687044,2,Risk & liquidity (B7),3.556,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,5,5,2026-08-10T19:24:41.101Z,14404336229,2,Risk & liquidity (B7),3.542,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,6,6,2026-08-10T20:24:41.101Z,18008545549,2,Risk & liquidity (B7),2.787,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,7,7,2026-08-10T21:24:41.101Z,21601183337,2,Risk & liquidity (B7),3.112,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,8,8,2026-08-10T22:24:41.101Z,25206685539,2,Risk & liquidity (B7),2.971,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,9,9,2026-08-10T23:24:41.101Z,28801641121,2,Risk & liquidity (B7),3.069,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,10,10,2026-08-11T00:24:41.101Z,32408058443,2,Risk & liquidity (B7),2.929,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,11,11,2026-08-11T01:24:41.101Z,36003582107,2,Risk & liquidity (B7),2.964,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,12,12,2026-08-11T02:24:41.101Z,39606099320,2,Risk & liquidity (B7),3.382,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,13,13,2026-08-11T03:24:41.101Z,43199914240,2,Risk & liquidity (B7),4.11,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,14,14,2026-08-11T04:24:41.101Z,46805853812,2,Risk & liquidity (B7),3.985,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,15,15,2026-08-11T05:24:41.101Z,50401430353,2,Risk & liquidity (B7),3.257,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,16,16,2026-08-11T06:24:41.101Z,53996988224,2,Risk & liquidity (B7),3.308,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,17,17,2026-08-11T07:24:41.101Z,57603715749,2,Risk & liquidity (B7),3.205,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,18,18,2026-08-11T08:24:41.101Z,61199564057,2,Risk & liquidity (B7),2.648,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,19,19,2026-08-11T09:24:41.101Z,64793072681,2,Risk & liquidity (B7),3.575,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,20,20,2026-08-11T10:24:41.101Z,68395308517,2,Risk & liquidity (B7),2.704,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,21,21,2026-08-11T11:24:41.101Z,71987342393,2,Risk & liquidity (B7),3.515,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,22,22,2026-08-11T12:24:41.101Z,75577981475,2,Risk & liquidity (B7),3.256,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,23,23,2026-08-11T13:24:41.101Z,79170037334,2,Risk & liquidity (B7),3.205,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,24,24,2026-08-11T14:24:41.101Z,82761715116,2,Risk & liquidity (B7),2.942,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,25,25,2026-08-11T15:24:41.101Z,86354594018,2,Risk & liquidity (B7),3.778,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,26,26,2026-08-11T16:24:41.101Z,89952672588,2,Risk & liquidity (B7),2.907,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,27,27,2026-08-11T17:24:41.101Z,93548598329,2,Risk & liquidity (B7),3.319,statistics.finalExecutionDurationMs,True
bigquery,BigQuery,28,28,2026-08-11T18:24:41.101Z,97155331056,2,Risk & liquidity (B7),4.775,statistics.finalExecutionDurationMs,True
redshift_super,Redshift · SUPER,2,2,2026-08-12T17:54:28Z,3539132196,2,Risk & liquidity (B7),3.507338,clickhouse-client --time,True
redshift_super,Redshift · SUPER,3,3,2026-08-12T18:54:48Z,7142932703,2,Risk & liquidity (B7),118.541744,clickhouse-client --time,True
redshift_super,Redshift · SUPER,4,4,2026-08-12T19:55:14Z,10739646237,2,Risk & liquidity (B7),13.8427,clickhouse-client --time,True
redshift_super,Redshift · SUPER,5,5,2026-08-12T20:57:49Z,14346887362,2,Risk & liquidity (B7),27.784737,clickhouse-client --time,True
redshift_super,Redshift · SUPER,6,6,2026-08-12T21:58:44Z,17944900380,2,Risk & liquidity (B7),32.334565,clickhouse-client --time,True
redshift_super,Redshift · SUPER,7,7,2026-08-12T22:59:43Z,21541024360,2,Risk & liquidity (B7),40.388706,clickhouse-client --time,True
redshift_super,Redshift · SUPER,8,8,2026-08-13T00:00:35Z,25158046681,2,Risk & liquidity (B7),48.927087,clickhouse-client --time,True
redshift_super,Redshift · SUPER,9,9,2026-08-13T01:01:39Z,28758932048,2,Risk & liquidity (B7),55.083924,clickhouse-client --time,True
redshift_super,Redshift · SUPER,10,10,2026-08-13T02:02:16Z,32358986128,2,Risk & liquidity (B7),81.998594,clickhouse-client --time,True
redshift_super,Redshift · SUPER,11,11,2026-08-13T03:02:14Z,35960573077,2,Risk & liquidity (B7),87.142236,clickhouse-client --time,True
redshift_super,Redshift · SUPER,12,12,2026-08-13T03:54:52Z,39507372773,2,Risk & liquidity (B7),92.671605,clickhouse-client --time,True
redshift_super,Redshift · SUPER,13,13,2026-08-13T04:55:11Z,43113715625,2,Risk & liquidity (B7),11.970578,clickhouse-client --time,True
redshift_super,Redshift · SUPER,14,14,2026-08-13T06:01:34Z,46769882264,2,Risk & liquidity (B7),7.822572,clickhouse-client --time,True
redshift_super,Redshift · SUPER,15,15,2026-08-13T07:01:56Z,50311961071,2,Risk & liquidity (B7),23.057097,clickhouse-client --time,True
redshift_super,Redshift · SUPER,16,16,2026-08-13T08:02:01Z,53928907694,2,Risk & liquidity (B7),31.326022,clickhouse-client --time,True
redshift_super,Redshift · SUPER,17,17,2026-08-13T09:02:00Z,57534735475,2,Risk & liquidity (B7),37.670715,clickhouse-client --time,True
redshift_super,Redshift · SUPER,18,18,2026-08-13T10:02:06Z,61127219937,2,Risk & liquidity (B7),51.347266,clickhouse-client --time,True
redshift_super,Redshift · SUPER,19,19,2026-08-13T11:02:28Z,64726881755,2,Risk & liquidity (B7),80.775735,clickhouse-client --time,True
redshift_super,Redshift · SUPER,20,20,2026-08-13T12:02:29Z,68330088073,2,Risk & liquidity (B7),96.14147,clickhouse-client --time,True
redshift_super,Redshift · SUPER,21,21,2026-08-13T13:02:33Z,71946007841,2,Risk & liquidity (B7),83.008091,clickhouse-client --time,True
redshift_super,Redshift · SUPER,22,22,2026-08-13T14:02:53Z,75540057221,2,Risk & liquidity (B7),92.35688,clickhouse-client --time,True
redshift_super,Redshift · SUPER,23,23,2026-08-13T15:02:51Z,79146527318,2,Risk & liquidity (B7),128.659521,clickhouse-client --time,True
redshift_super,Redshift · SUPER,24,24,2026-08-13T16:02:36Z,82760697798,2,Risk & liquidity (B7),11.695733,clickhouse-client --time,True
redshift_super,Redshift · SUPER,25,25,2026-08-13T16:57:56Z,86376876842,2,Risk & liquidity (B7),32.651546,clickhouse-client --time,True
redshift_super,Redshift · SUPER,26,26,2026-08-13T18:00:01Z,89920330616,2,Risk & liquidity (B7),37.732231,clickhouse-client --time,True
redshift_super,Redshift · SUPER,27,27,2026-08-13T19:00:20Z,93578343844,2,Risk & liquidity (B7),49.470311,clickhouse-client --time,True
redshift_super,Redshift · SUPER,28,28,2026-08-13T20:00:16Z,97179016064,2,Risk & liquidity (B7),54.73654,clickhouse-client --time,True
redshift_typed,Redshift · Typed,2,2,2026-08-12T17:54:09Z,3539132196,2,Risk & liquidity (B7),1.746814,clickhouse-client --time,True
redshift_typed,Redshift · Typed,3,3,2026-08-12T18:54:09Z,7142932703,2,Risk & liquidity (B7),5.951837,clickhouse-client --time,True
redshift_typed,Redshift · Typed,4,4,2026-08-12T19:54:10Z,10739646237,2,Risk & liquidity (B7),15.575967,clickhouse-client --time,True
redshift_typed,Redshift · Typed,5,5,2026-08-12T20:54:09Z,14346887362,2,Risk & liquidity (B7),155.388243,clickhouse-client --time,True
redshift_typed,Redshift · Typed,6,6,2026-08-12T21:54:10Z,17944900380,2,Risk & liquidity (B7),196.627533,clickhouse-client --time,True
redshift_typed,Redshift · Typed,7,7,2026-08-12T22:54:09Z,21541024360,2,Risk & liquidity (B7),241.124583,clickhouse-client --time,True
redshift_typed,Redshift · Typed,8,8,2026-08-12T23:54:09Z,25158046681,2,Risk & liquidity (B7),276.683712,clickhouse-client --time,True
redshift_typed,Redshift · Typed,9,9,2026-08-13T00:54:10Z,28758932048,2,Risk & liquidity (B7),317.677939,clickhouse-client --time,True
redshift_typed,Redshift · Typed,10,10,2026-08-13T01:54:10Z,32358986128,2,Risk & liquidity (B7),338.236294,clickhouse-client --time,True
redshift_typed,Redshift · Typed,11,11,2026-08-13T02:54:08Z,35960573077,2,Risk & liquidity (B7),324.540367,clickhouse-client --time,True
redshift_typed,Redshift · Typed,12,12,2026-08-13T03:54:10Z,39507372773,2,Risk & liquidity (B7),5.986836,clickhouse-client --time,True
redshift_typed,Redshift · Typed,13,13,2026-08-13T04:54:10Z,43113715625,2,Risk & liquidity (B7),9.29629,clickhouse-client --time,True
redshift_typed,Redshift · Typed,14,14,2026-08-13T05:54:12Z,46769882264,2,Risk & liquidity (B7),373.736032,clickhouse-client --time,True
redshift_typed,Redshift · Typed,15,15,2026-08-13T06:54:10Z,50311961071,2,Risk & liquidity (B7),383.183353,clickhouse-client --time,True
redshift_typed,Redshift · Typed,16,16,2026-08-13T07:54:11Z,53928907694,2,Risk & liquidity (B7),372.57452,clickhouse-client --time,True
redshift_typed,Redshift · Typed,17,17,2026-08-13T08:54:10Z,57534735475,2,Risk & liquidity (B7),359.024648,clickhouse-client --time,True
redshift_typed,Redshift · Typed,18,18,2026-08-13T09:54:12Z,61127219937,2,Risk & liquidity (B7),342.45943,clickhouse-client --time,True
redshift_typed,Redshift · Typed,19,19,2026-08-13T10:54:10Z,64726881755,2,Risk & liquidity (B7),339.519636,clickhouse-client --time,True
redshift_typed,Redshift · Typed,20,20,2026-08-13T11:54:10Z,68330088073,2,Risk & liquidity (B7),326.595559,clickhouse-client --time,True
redshift_typed,Redshift · Typed,21,21,2026-08-13T12:54:09Z,71946007841,2,Risk & liquidity (B7),309.670279,clickhouse-client --time,True
redshift_typed,Redshift · Typed,22,22,2026-08-13T13:54:11Z,75540057221,2,Risk & liquidity (B7),310.6047,clickhouse-client --time,True
redshift_typed,Redshift · Typed,23,23,2026-08-13T14:54:11Z,79146527318,2,Risk & liquidity (B7),303.055248,clickhouse-client --time,True
redshift_typed,Redshift · Typed,24,24,2026-08-13T15:54:11Z,82760697798,2,Risk & liquidity (B7),269.26161,clickhouse-client --time,True
redshift_typed,Redshift · Typed,25,25,2026-08-13T16:54:11Z,86376876842,2,Risk & liquidity (B7),158.734885,clickhouse-client --time,True
redshift_typed,Redshift · Typed,26,26,2026-08-13T17:54:10Z,89920330616,2,Risk & liquidity (B7),270.424794,clickhouse-client --time,True
redshift_typed,Redshift · Typed,27,27,2026-08-13T18:54:11Z,93578343844,2,Risk & liquidity (B7),274.01232,clickhouse-client --time,True
redshift_typed,Redshift · Typed,28,28,2026-08-13T19:54:11Z,97179016064,2,Risk & liquidity (B7),250.06518,clickhouse-client --time,True
