series,label,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec
left,ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,3,Top movers,0.014
left,ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,4,Daily activity,0.011
left,ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,1,Single-symbol summary,0.007
left,ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,2,Watchlist summary,0.016
left,ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,3,Top movers,0.014
left,ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,4,Daily activity,0.011
left,ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,1,Single-symbol summary,0.013
left,ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,2,Watchlist summary,0.012
left,ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,3,Top movers,0.012
left,ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,4,Daily activity,0.011
left,ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,1,Single-symbol summary,0.014
left,ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,2,Watchlist summary,0.012
left,ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,3,Top movers,0.013
left,ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,4,Daily activity,0.011
left,ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,1,Single-symbol summary,0.014
left,ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,2,Watchlist summary,0.016
left,ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,3,Top movers,0.014
left,ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,4,Daily activity,0.011
left,ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,1,Single-symbol summary,0.014
left,ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,2,Watchlist summary,0.016
left,ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,3,Top movers,0.014
left,ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,4,Daily activity,0.011
left,ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,1,Single-symbol summary,0.007
left,ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,2,Watchlist summary,0.013
left,ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,3,Top movers,0.016
left,ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,4,Daily activity,0.012
left,ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,1,Single-symbol summary,0.014
left,ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,2,Watchlist summary,0.013
left,ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,3,Top movers,0.014
left,ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,4,Daily activity,0.011
left,ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,1,Single-symbol summary,0.014
left,ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,2,Watchlist summary,0.012
left,ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,3,Top movers,0.014
left,ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,4,Daily activity,0.011
left,ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,1,Single-symbol summary,0.015
left,ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,2,Watchlist summary,0.017
left,ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,3,Top movers,0.013
left,ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,4,Daily activity,0.011
left,ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,1,Single-symbol summary,0.008
left,ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,2,Watchlist summary,0.013
left,ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,3,Top movers,0.015
left,ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,4,Daily activity,0.012
left,ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,1,Single-symbol summary,0.015
left,ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,2,Watchlist summary,0.017
left,ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,3,Top movers,0.014
left,ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,4,Daily activity,0.011
left,ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,1,Single-symbol summary,0.017
left,ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,2,Watchlist summary,0.025
left,ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,3,Top movers,0.013
left,ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,4,Daily activity,0.012
left,ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,1,Single-symbol summary,0.007
left,ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,2,Watchlist summary,0.012
left,ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,3,Top movers,0.012
left,ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,4,Daily activity,0.011
left,ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,1,Single-symbol summary,0.007
left,ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,2,Watchlist summary,0.012
left,ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,3,Top movers,0.013
left,ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,4,Daily activity,0.011
left,ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,1,Single-symbol summary,0.009
left,ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,2,Watchlist summary,0.012
left,ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,3,Top movers,0.013
left,ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,4,Daily activity,0.011
left,ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,1,Single-symbol summary,0.013
left,ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,2,Watchlist summary,0.013
left,ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,3,Top movers,0.013
left,ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,4,Daily activity,0.012
left,ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,1,Single-symbol summary,0.014
left,ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,2,Watchlist summary,0.013
left,ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,3,Top movers,0.014
left,ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,4,Daily activity,0.013
left,ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,1,Single-symbol summary,0.015
left,ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,2,Watchlist summary,0.014
left,ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,3,Top movers,0.014
left,ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,4,Daily activity,0.017
left,ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,1,Single-symbol summary,0.017
left,ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,2,Watchlist summary,0.013
left,ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,3,Top movers,0.015
left,ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,4,Daily activity,0.011
left,ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,1,Single-symbol summary,0.014
left,ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,2,Watchlist summary,0.012
left,ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,3,Top movers,0.014
left,ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,4,Daily activity,0.013
left,ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,1,Single-symbol summary,0.014
left,ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,2,Watchlist summary,0.015
left,ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,3,Top movers,0.016
left,ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,4,Daily activity,0.011
left,ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,1,Single-symbol summary,0.014
left,ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,2,Watchlist summary,0.012
left,ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,3,Top movers,0.017
left,ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,4,Daily activity,0.012
left,ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,1,Single-symbol summary,0.007
left,ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,2,Watchlist summary,0.012
left,ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,3,Top movers,0.014
left,ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,4,Daily activity,0.013
left,ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,1,Single-symbol summary,0.008
left,ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,2,Watchlist summary,0.012
left,ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,3,Top movers,0.015
left,ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,4,Daily activity,0.013
left,ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,1,Single-symbol summary,0.007
left,ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,2,Watchlist summary,0.013
left,ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,3,Top movers,0.014
left,ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,4,Daily activity,0.012
left,ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,1,Single-symbol summary,0.007
left,ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,2,Watchlist summary,0.017
left,ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,3,Top movers,0.013
left,ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,4,Daily activity,0.012
left,ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,1,Single-symbol summary,0.035
left,ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,2,Watchlist summary,0.013
left,ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,3,Top movers,0.014
left,ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,4,Daily activity,0.011
left,ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,1,Single-symbol summary,0.013
left,ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,2,Watchlist summary,0.012
left,ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,3,Top movers,0.013
left,ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,4,Daily activity,0.011
left,ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,1,Single-symbol summary,0.014
left,ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,2,Watchlist summary,0.017
left,ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,3,Top movers,0.015
left,ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,4,Daily activity,0.013
left,ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,1,Single-symbol summary,0.007
left,ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,2,Watchlist summary,0.013
left,ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,3,Top movers,0.015
left,ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,4,Daily activity,0.012
left,ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,1,Single-symbol summary,0.008
left,ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,2,Watchlist summary,0.012
left,ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,3,Top movers,0.015
left,ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,4,Daily activity,0.013
left,ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,1,Single-symbol summary,0.007
left,ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,2,Watchlist summary,0.012
left,ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,3,Top movers,0.015
left,ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,4,Daily activity,0.012
left,ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,1,Single-symbol summary,0.008
left,ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,2,Watchlist summary,0.016
left,ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,3,Top movers,0.015
left,ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,4,Daily activity,0.012
left,ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,1,Single-symbol summary,0.015
left,ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,2,Watchlist summary,0.013
left,ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,3,Top movers,0.015
left,ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,4,Daily activity,0.012
left,ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,1,Single-symbol summary,0.015
left,ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,2,Watchlist summary,0.019
left,ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,3,Top movers,0.013
left,ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,4,Daily activity,0.013
left,ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,1,Single-symbol summary,0.007
left,ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,2,Watchlist summary,0.012
left,ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,3,Top movers,0.014
left,ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,4,Daily activity,0.011
left,ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,1,Single-symbol summary,0.007
left,ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,2,Watchlist summary,0.013
left,ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,3,Top movers,0.015
left,ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,4,Daily activity,0.013
left,ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,1,Single-symbol summary,0.008
left,ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,2,Watchlist summary,0.014
left,ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,3,Top movers,0.014
left,ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,4,Daily activity,0.011
left,ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,1,Single-symbol summary,0.014
left,ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,2,Watchlist summary,0.013
left,ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,3,Top movers,0.015
left,ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,4,Daily activity,0.012
left,ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,1,Single-symbol summary,0.01
left,ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,2,Watchlist summary,0.013
left,ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,3,Top movers,0.015
left,ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,4,Daily activity,0.014
left,ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,1,Single-symbol summary,0.014
left,ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,2,Watchlist summary,0.018
left,ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,3,Top movers,0.015
left,ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,4,Daily activity,0.014
left,ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,1,Single-symbol summary,0.009
left,ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,2,Watchlist summary,0.012
left,ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,3,Top movers,0.015
left,ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,4,Daily activity,0.014
left,ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,1,Single-symbol summary,0.007
left,ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,2,Watchlist summary,0.013
left,ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,3,Top movers,0.014
left,ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,4,Daily activity,0.013
left,ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,1,Single-symbol summary,0.014
left,ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,2,Watchlist summary,0.012
left,ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,3,Top movers,0.015
left,ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,4,Daily activity,0.012
left,ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,1,Single-symbol summary,0.013
left,ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,2,Watchlist summary,0.013
left,ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,3,Top movers,0.015
left,ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,4,Daily activity,0.013
left,ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,1,Single-symbol summary,0.015
left,ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,2,Watchlist summary,0.013
left,ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,3,Top movers,0.017
left,ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,4,Daily activity,0.013
left,ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,1,Single-symbol summary,0.015
left,ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,2,Watchlist summary,0.014
left,ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,3,Top movers,0.015
left,ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,4,Daily activity,0.012
left,ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,1,Single-symbol summary,0.015
left,ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,2,Watchlist summary,0.013
left,ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,3,Top movers,0.017
left,ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,4,Daily activity,0.012
left,ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,1,Single-symbol summary,0.014
left,ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,2,Watchlist summary,0.016
left,ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,3,Top movers,0.017
left,ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,4,Daily activity,0.013
left,ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,1,Single-symbol summary,0.014
left,ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,2,Watchlist summary,0.043
left,ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,3,Top movers,0.021
left,ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,4,Daily activity,0.025
left,ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,1,Single-symbol summary,0.007
left,ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,2,Watchlist summary,0.013
left,ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,3,Top movers,0.014
left,ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,4,Daily activity,0.013
left,ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,1,Single-symbol summary,0.006
left,ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,2,Watchlist summary,0.012
left,ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,3,Top movers,0.013
left,ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,4,Daily activity,0.012
left,ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,1,Single-symbol summary,0.007
left,ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,2,Watchlist summary,0.012
left,ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,3,Top movers,0.013
left,ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,4,Daily activity,0.013
left,ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,1,Single-symbol summary,0.007
left,ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,2,Watchlist summary,0.012
left,ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,3,Top movers,0.015
left,ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,4,Daily activity,0.013
left,ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,1,Single-symbol summary,0.007
left,ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,2,Watchlist summary,0.016
left,ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,3,Top movers,0.015
left,ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,4,Daily activity,0.012
left,ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,1,Single-symbol summary,0.013
left,ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,2,Watchlist summary,0.012
left,ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,3,Top movers,0.013
left,ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,4,Daily activity,0.013
left,ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,1,Single-symbol summary,0.015
left,ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,2,Watchlist summary,0.012
left,ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,3,Top movers,0.013
left,ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,4,Daily activity,0.012
left,ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,1,Single-symbol summary,0.014
left,ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,2,Watchlist summary,0.012
left,ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,3,Top movers,0.014
left,ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,4,Daily activity,0.013
left,ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,1,Single-symbol summary,0.01
left,ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,2,Watchlist summary,0.013
left,ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,3,Top movers,0.013
left,ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,4,Daily activity,0.018
left,ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,1,Single-symbol summary,0.008
left,ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,2,Watchlist summary,0.017
left,ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,3,Top movers,0.015
left,ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,4,Daily activity,0.013
left,ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,1,Single-symbol summary,0.014
left,ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,2,Watchlist summary,0.016
left,ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,3,Top movers,0.015
left,ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,4,Daily activity,0.013
left,ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,1,Single-symbol summary,0.007
left,ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,2,Watchlist summary,0.013
left,ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,3,Top movers,0.014
left,ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,4,Daily activity,0.013
left,ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,1,Single-symbol summary,0.007
left,ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,2,Watchlist summary,0.013
left,ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,3,Top movers,0.014
left,ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,4,Daily activity,0.013
left,ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,1,Single-symbol summary,0.007
left,ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,2,Watchlist summary,0.011
left,ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,3,Top movers,0.016
left,ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,4,Daily activity,0.013
left,ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,1,Single-symbol summary,0.007
left,ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,2,Watchlist summary,0.012
left,ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,3,Top movers,0.015
left,ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,4,Daily activity,0.015
left,ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,1,Single-symbol summary,0.015
left,ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,2,Watchlist summary,0.017
left,ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,3,Top movers,0.015
left,ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,4,Daily activity,0.013
left,ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,1,Single-symbol summary,0.007
left,ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,2,Watchlist summary,0.017
left,ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,3,Top movers,0.017
left,ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,4,Daily activity,0.013
left,ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,1,Single-symbol summary,0.007
left,ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,2,Watchlist summary,0.012
left,ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,3,Top movers,0.014
left,ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,4,Daily activity,0.012
left,ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,1,Single-symbol summary,0.007
left,ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,2,Watchlist summary,0.012
left,ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,3,Top movers,0.014
left,ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,4,Daily activity,0.014
left,ClickHouse Cloud,141,141,2026-08-09T06:15:59Z,73987325693,1,Single-symbol summary,0.008
