NAME,REFRESH_END_TIME,STALENESS_AT_DONE_SEC,DURATION_SEC,STATE
QUOTES_IT,2026-06-16 08:31:09.600 -0700,156,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:33:40.299 -0700,115,114,SUCCEEDED
QUOTES_IT,2026-06-16 08:37:32.993 -0700,156,154,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:37:42.477 -0700,165,164,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:39:28.746 -0700,79,78,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:41:21.467 -0700,96,95,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:42:53.512 -0700,92,91,SUCCEEDED
QUOTES_IT,2026-06-16 08:43:59.182 -0700,158,157,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:45:08.212 -0700,131,129,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:48:44.366 -0700,155,154,SUCCEEDED
QUOTES_IT,2026-06-16 08:50:20.159 -0700,155,154,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:52:46.254 -0700,109,108,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:55:27.179 -0700,78,77,SUCCEEDED
QUOTES_IT,2026-06-16 08:56:44.380 -0700,155,154,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 08:57:41.349 -0700,116,115,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:01:02.275 -0700,125,124,SUCCEEDED
QUOTES_IT,2026-06-16 09:03:05.474 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:04:45.876 -0700,156,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:08:44.238 -0700,107,106,SUCCEEDED
QUOTES_IT,2026-06-16 09:09:27.148 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:12:27.479 -0700,138,137,SUCCEEDED
QUOTES_IT,2026-06-16 09:15:49.743 -0700,148,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:16:00.581 -0700,159,158,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:18:22.909 -0700,110,108,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:22:08.897 -0700,144,142,SUCCEEDED
QUOTES_IT,2026-06-16 09:22:18.542 -0700,153,152,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:25:33.306 -0700,156,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:27:31.466 -0700,82,81,SUCCEEDED
QUOTES_IT,2026-06-16 09:28:45.490 -0700,156,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:29:38.271 -0700,113,112,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:33:16.907 -0700,140,138,SUCCEEDED
QUOTES_IT,2026-06-16 09:35:02.534 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:36:45.807 -0700,156,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:40:50.377 -0700,113,112,SUCCEEDED
QUOTES_IT,2026-06-16 09:41:27.237 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:44:48.170 -0700,159,157,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:46:59.655 -0700,98,97,SUCCEEDED
QUOTES_IT,2026-06-16 09:47:56.069 -0700,155,153,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:50:28.113 -0700,115,114,SUCCEEDED
QUOTES_IT,2026-06-16 09:54:16.238 -0700,151,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:54:16.886 -0700,151,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 09:57:50.802 -0700,173,172,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:00:09.599 -0700,120,119,SUCCEEDED
QUOTES_IT,2026-06-16 10:00:42.855 -0700,153,152,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:03:31.407 -0700,130,129,SUCCEEDED
QUOTES_IT,2026-06-16 10:07:04.209 -0700,151,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:07:13.828 -0700,160,160,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:09:29.163 -0700,104,103,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:13:19.370 -0700,142,141,SUCCEEDED
QUOTES_IT,2026-06-16 10:13:24.774 -0700,147,146,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:16:24.568 -0700,135,134,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:18:52.055 -0700,91,90,SUCCEEDED
QUOTES_IT,2026-06-16 10:19:51.894 -0700,151,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:20:49.752 -0700,112,112,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:24:13.521 -0700,124,123,SUCCEEDED
QUOTES_IT,2026-06-16 10:26:18.984 -0700,154,153,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:27:42.834 -0700,141,141,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:30:01.473 -0700,88,87,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:31:49.834 -0700,100,99,SUCCEEDED
QUOTES_IT,2026-06-16 10:32:46.423 -0700,157,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:35:47.217 -0700,146,145,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:38:42.655 -0700,129,128,SUCCEEDED
QUOTES_IT,2026-06-16 10:39:01.871 -0700,148,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:41:33.568 -0700,108,107,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:44:49.782 -0700,112,112,SUCCEEDED
QUOTES_IT,2026-06-16 10:45:31.783 -0700,154,154,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:48:41.950 -0700,153,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:51:41.040 -0700,140,139,SUCCEEDED
QUOTES_IT,2026-06-16 10:51:56.546 -0700,155,154,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:54:15.041 -0700,102,101,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 10:57:54.714 -0700,129,129,SUCCEEDED
QUOTES_IT,2026-06-16 10:58:19.441 -0700,154,153,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:01:38.542 -0700,161,160,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:04:29.828 -0700,140,139,SUCCEEDED
QUOTES_IT,2026-06-16 11:04:45.905 -0700,157,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:07:09.415 -0700,108,107,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:10:58.176 -0700,145,143,SUCCEEDED
QUOTES_IT,2026-06-16 11:11:03.105 -0700,150,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:14:30.664 -0700,165,164,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:16:32.330 -0700,95,94,SUCCEEDED
QUOTES_IT,2026-06-16 11:17:24.599 -0700,147,146,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:18:25.401 -0700,112,111,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:21:44.063 -0700,119,117,SUCCEEDED
QUOTES_IT,2026-06-16 11:23:44.775 -0700,143,142,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:25:39.066 -0700,162,160,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:29:17.994 -0700,93,91,SUCCEEDED
QUOTES_IT,2026-06-16 11:30:18.299 -0700,153,152,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:31:18.582 -0700,117,115,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:35:07.262 -0700,154,151,SUCCEEDED
QUOTES_IT,2026-06-16 11:36:31.636 -0700,142,141,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:38:58.041 -0700,97,96,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:41:01.785 -0700,124,123,SUCCEEDED
QUOTES_IT,2026-06-16 11:43:01.858 -0700,148,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:44:18.444 -0700,129,128,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:47:01.623 -0700,100,99,SUCCEEDED
QUOTES_IT,2026-06-16 11:49:26.150 -0700,149,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:50:23.761 -0700,110,109,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:54:08.319 -0700,143,141,SUCCEEDED
QUOTES_IT,2026-06-16 11:55:46.637 -0700,145,144,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:56:26.448 -0700,89,88,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:58:02.438 -0700,89,88,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 11:59:49.174 -0700,100,99,SUCCEEDED
QUOTES_IT,2026-06-16 12:02:17.245 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:03:13.132 -0700,112,110,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:06:50.560 -0700,137,136,SUCCEEDED
QUOTES_IT,2026-06-16 12:08:26.858 -0700,137,136,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:09:14.101 -0700,89,87,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:11:36.249 -0700,135,134,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:15:02.098 -0700,149,148,SUCCEEDED
QUOTES_IT,2026-06-16 12:15:04.699 -0700,151,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:18:08.524 -0700,143,142,SUCCEEDED
QUOTES_IT,2026-06-16 12:21:27.236 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:21:28.150 -0700,151,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:24:43.206 -0700,154,153,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:27:14.484 -0700,113,112,SUCCEEDED
QUOTES_IT,2026-06-16 12:27:50.152 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:30:47.095 -0700,134,133,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:34:03.835 -0700,138,137,SUCCEEDED
QUOTES_IT,2026-06-16 12:34:32.169 -0700,167,166,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:37:16.996 -0700,140,138,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:40:32.402 -0700,143,142,SUCCEEDED
QUOTES_IT,2026-06-16 12:40:42.789 -0700,153,152,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:44:44.714 -0700,203,202,SUCCEEDED
QUOTES_IT,2026-06-16 12:47:07.051 -0700,154,153,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:50:11.740 -0700,146,145,SUCCEEDED
QUOTES_IT,2026-06-16 12:53:33.530 -0700,156,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:53:46.150 -0700,169,168,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:56:15.190 -0700,126,124,SUCCEEDED
QUOTES_IT,2026-06-16 12:59:46.240 -0700,145,144,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 12:59:57.586 -0700,156,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:02:48.384 -0700,135,133,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:06:03.916 -0700,139,137,SUCCEEDED
QUOTES_IT,2026-06-16 13:06:19.456 -0700,154,153,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:09:04.657 -0700,127,126,SUCCEEDED
QUOTES_IT,2026-06-16 13:12:38.116 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:12:52.157 -0700,163,162,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:15:10.866 -0700,109,109,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:18:38.881 -0700,125,124,SUCCEEDED
QUOTES_IT,2026-06-16 13:19:05.698 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:22:32.537 -0700,167,166,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:24:33.273 -0700,96,95,SUCCEEDED
QUOTES_IT,2026-06-16 13:25:29.198 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:26:40.963 -0700,128,127,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:30:00.095 -0700,135,134,SUCCEEDED
QUOTES_IT,2026-06-16 13:31:49.923 -0700,149,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:33:26.905 -0700,150,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:38:06.333 -0700,141,140,SUCCEEDED
QUOTES_IT,2026-06-16 13:38:23.345 -0700,158,157,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:41:27.579 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:44:37.491 -0700,148,146,SUCCEEDED
QUOTES_IT,2026-06-16 13:44:40.393 -0700,151,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:48:08.667 -0700,167,166,SUCCEEDED
QUOTES_IT,2026-06-16 13:51:02.684 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:51:48.519 -0700,195,194,SUCCEEDED
QUOTES_IT,2026-06-16 13:57:28.542 -0700,151,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 13:57:45.634 -0700,168,167,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:01:13.882 -0700,184,183,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:03:15.903 -0700,115,113,SUCCEEDED
QUOTES_IT,2026-06-16 14:03:47.331 -0700,146,145,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:06:59.075 -0700,146,144,SUCCEEDED
QUOTES_IT,2026-06-16 14:10:16.281 -0700,151,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:10:24.428 -0700,159,158,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:13:54.795 -0700,177,176,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:16:09.667 -0700,120,119,SUCCEEDED
QUOTES_IT,2026-06-16 14:16:35.799 -0700,146,145,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:19:34.064 -0700,133,132,SUCCEEDED
QUOTES_IT,2026-06-16 14:22:58.494 -0700,145,144,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:24:06.961 -0700,214,213,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:29:03.589 -0700,126,125,SUCCEEDED
QUOTES_IT,2026-06-16 14:29:25.752 -0700,148,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:33:55.608 -0700,226,224,SUCCEEDED
QUOTES_IT,2026-06-16 14:35:47.519 -0700,146,145,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:39:27.593 -0700,174,173,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:42:14.821 -0700,149,149,SUCCEEDED
QUOTES_IT,2026-06-16 14:42:16.815 -0700,151,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:46:43.737 -0700,226,225,SUCCEEDED
QUOTES_IT,2026-06-16 14:48:37.428 -0700,148,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:52:06.385 -0700,165,164,SUCCEEDED
QUOTES_IT,2026-06-16 14:55:00.548 -0700,147,146,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:55:23.184 -0700,170,169,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 14:58:02.448 -0700,137,136,SUCCEEDED
QUOTES_IT,2026-06-16 15:01:30.325 -0700,153,152,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:01:46.085 -0700,169,167,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:04:45.684 -0700,156,155,SUCCEEDED
QUOTES_IT,2026-06-16 15:07:51.665 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:09:24.236 -0700,243,242,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:14:11.541 -0700,146,145,SUCCEEDED
QUOTES_IT,2026-06-16 15:14:13.779 -0700,148,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:17:51.215 -0700,174,173,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:20:29.275 -0700,140,139,SUCCEEDED
QUOTES_IT,2026-06-16 15:20:37.480 -0700,148,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:23:42.673 -0700,141,140,SUCCEEDED
QUOTES_IT,2026-06-16 15:27:01.040 -0700,148,146,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:27:37.178 -0700,184,183,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:29:38.370 -0700,113,112,SUCCEEDED
QUOTES_IT,2026-06-16 15:33:29.261 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:34:25.434 -0700,208,207,SUCCEEDED
QUOTES_IT,2026-06-16 15:39:50.729 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:40:04.628 -0700,163,162,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:42:52.895 -0700,140,138,SUCCEEDED
QUOTES_IT,2026-06-16 15:46:21.676 -0700,156,155,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:46:28.903 -0700,164,162,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:50:01.282 -0700,184,182,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:52:10.562 -0700,121,120,SUCCEEDED
QUOTES_IT,2026-06-16 15:52:41.100 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:55:45.170 -0700,144,143,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 15:58:44.457 -0700,131,130,SUCCEEDED
QUOTES_IT,2026-06-16 15:59:06.733 -0700,153,152,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:04:29.194 -0700,284,283,SUCCEEDED
QUOTES_IT,2026-06-16 16:05:12.722 -0700,135,134,SUCCEEDED
QUOTES_IT,2026-06-16 16:11:53.564 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:11:56.185 -0700,155,154,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:14:43.337 -0700,130,129,SUCCEEDED
QUOTES_IT,2026-06-16 16:18:17.326 -0700,152,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:19:03.989 -0700,199,197,SUCCEEDED
QUOTES_IT,2026-06-16 16:24:40.208 -0700,151,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:24:58.207 -0700,169,167,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:27:51.657 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:30:53.225 -0700,140,139,SUCCEEDED
QUOTES_IT,2026-06-16 16:31:04.371 -0700,151,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:34:35.249 -0700,170,169,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:37:24.990 -0700,148,147,SUCCEEDED
QUOTES_IT,2026-06-16 16:37:26.940 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:40:38.107 -0700,149,148,SUCCEEDED
QUOTES_IT,2026-06-16 16:43:53.726 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:44:13.776 -0700,172,171,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:47:51.967 -0700,199,197,SUCCEEDED
QUOTES_IT,2026-06-16 16:50:18.448 -0700,153,152,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 16:54:32.085 -0700,215,214,SUCCEEDED
QUOTES_IT,2026-06-16 16:56:39.806 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:00:43.539 -0700,202,201,SUCCEEDED
QUOTES_IT,2026-06-16 17:03:15.612 -0700,162,160,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:06:14.411 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:09:25.377 -0700,148,147,SUCCEEDED
QUOTES_IT,2026-06-16 17:09:27.286 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:12:35.235 -0700,146,145,SUCCEEDED
QUOTES_IT,2026-06-16 17:15:50.427 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:16:05.435 -0700,164,163,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:19:39.915 -0700,187,185,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:22:12.287 -0700,147,146,SUCCEEDED
QUOTES_IT,2026-06-16 17:22:15.649 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:25:34.489 -0700,157,156,SUCCEEDED
QUOTES_IT,2026-06-16 17:28:41.810 -0700,152,152,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:29:19.498 -0700,190,189,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:31:40.423 -0700,139,138,SUCCEEDED
QUOTES_IT,2026-06-16 17:35:04.610 -0700,151,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:35:22.079 -0700,169,168,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:39:21.396 -0700,216,214,SUCCEEDED
QUOTES_IT,2026-06-16 17:41:26.525 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:45:39.519 -0700,210,209,SUCCEEDED
QUOTES_IT,2026-06-16 17:47:54.779 -0700,153,152,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:51:54.572 -0700,201,200,SUCCEEDED
QUOTES_IT,2026-06-16 17:54:13.065 -0700,148,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 17:57:21.267 -0700,144,143,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:00:21.026 -0700,132,131,SUCCEEDED
QUOTES_IT,2026-06-16 18:00:37.971 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:04:24.242 -0700,183,181,SUCCEEDED
QUOTES_IT,2026-06-16 18:06:49.030 -0700,136,135,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:07:10.878 -0700,157,157,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:11:18.856 -0700,213,213,SUCCEEDED
QUOTES_IT,2026-06-16 18:13:14.370 -0700,137,136,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:17:41.374 -0700,212,211,SUCCEEDED
QUOTES_IT,2026-06-16 18:19:47.351 -0700,146,145,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:23:35.904 -0700,183,182,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:26:09.401 -0700,144,143,SUCCEEDED
QUOTES_IT,2026-06-16 18:26:16.920 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:29:49.338 -0700,172,171,SUCCEEDED
QUOTES_IT,2026-06-16 18:32:26.633 -0700,137,136,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:33:23.564 -0700,194,193,SUCCEEDED
QUOTES_IT,2026-06-16 18:39:00.822 -0700,147,146,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:39:54.802 -0700,201,200,SUCCEEDED
QUOTES_IT,2026-06-16 18:45:16.723 -0700,139,138,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:46:00.526 -0700,183,181,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:49:27.887 -0700,198,197,SUCCEEDED
QUOTES_IT,2026-06-16 18:51:43.126 -0700,142,141,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 18:55:56.703 -0700,203,202,SUCCEEDED
QUOTES_IT,2026-06-16 18:58:17.870 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:01:35.328 -0700,158,157,SUCCEEDED
QUOTES_IT,2026-06-16 19:04:31.334 -0700,142,140,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:04:45.351 -0700,156,154,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:09:05.500 -0700,224,223,SUCCEEDED
QUOTES_IT,2026-06-16 19:11:04.916 -0700,152,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:14:43.921 -0700,179,178,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:17:18.599 -0700,141,140,SUCCEEDED
QUOTES_IT,2026-06-16 19:17:29.008 -0700,152,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:21:08.622 -0700,179,178,SUCCEEDED
QUOTES_IT,2026-06-16 19:23:51.651 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:24:45.867 -0700,204,203,SUCCEEDED
QUOTES_IT,2026-06-16 19:30:14.631 -0700,149,148,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:31:17.660 -0700,212,211,SUCCEEDED
QUOTES_IT,2026-06-16 19:36:39.645 -0700,150,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:37:19.222 -0700,190,189,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:40:04.138 -0700,163,162,SUCCEEDED
QUOTES_IT,2026-06-16 19:43:01.635 -0700,148,147,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:43:23.865 -0700,170,169,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:47:42.561 -0700,237,236,SUCCEEDED
QUOTES_IT,2026-06-16 19:49:35.334 -0700,158,157,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:53:47.179 -0700,218,217,SUCCEEDED
QUOTES_IT,2026-06-16 19:55:59.312 -0700,158,157,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 19:59:32.034 -0700,179,177,SUCCEEDED
QUOTES_IT,2026-06-16 20:02:17.885 -0700,152,151,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 20:02:59.678 -0700,194,193,SUCCEEDED
QUOTES_IT,2026-06-16 20:08:41.151 -0700,152,150,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 20:09:35.222 -0700,206,204,SUCCEEDED
QUOTES_IT,2026-06-16 20:14:50.254 -0700,137,136,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 20:15:53.172 -0700,200,198,SUCCEEDED
QUOTES_IT,2026-06-16 20:21:23.292 -0700,146,145,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 20:23:19.142 -0700,262,260,SUCCEEDED
QUOTES_IT,2026-06-16 20:27:48.321 -0700,147,146,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 20:28:48.093 -0700,207,206,SUCCEEDED
QUOTES_IT,2026-06-16 20:34:15.956 -0700,151,149,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 20:35:19.946 -0700,215,213,SUCCEEDED
QUOTES_IT,2026-06-16 20:40:29.023 -0700,140,138,SUCCEEDED
QUOTES_DAILY_IT,2026-06-16 20:42:19.400 -0700,250,249,SUCCEEDED
QUOTES_IT,2026-06-16 20:47:01.532 -0700,148,147,SUCCEEDED
